"lang"
{
"Language"	"brazilian"
"SFUI_Map_de_safehouse"	"Safehouse"
"[english]SFUI_Map_de_safehouse"	"Safehouse"
"SFUI_Map_de_sugarcane"	"Sugarcane"
"[english]SFUI_Map_de_sugarcane"	"Sugarcane"
"SFUI_Map_de_stmarc"	"St. Marc"
"[english]SFUI_Map_de_stmarc"	"St. Marc"
"SFUI_Map_training1"	"Percurso de treinamento"
"[english]SFUI_Map_training1"	"Weapons Course"
"SFUI_CreateSinglePlayerTitle"	"CRIAR PARTIDA"
"[english]SFUI_CreateSinglePlayerTitle"	"SINGLE PLAYER"
"SFUI_VariesByMap"	"Varia com o mapa"
"[english]SFUI_VariesByMap"	"Varies by map"
"SFUI_SinglePlayer_ModeSelect"	"${dpad} Navegar ${confirm} Selecionar ${cancel} Voltar"
"[english]SFUI_SinglePlayer_ModeSelect"	"${dpad} Navigate     ${cancel} Back     ${confirm} Select"
"SFUI_SinglePlayer_Bot_Difficulty"	"Dificuldade dos bots"
"[english]SFUI_SinglePlayer_Bot_Difficulty"	"Bot Difficulty"
"SFUI_SinglePlayer_Number_Maps"	"Número de mapas: "
"[english]SFUI_SinglePlayer_Number_Maps"	"Number of maps: "
"SFUI_CreateMultiplayerTitle"	"CRIAÇÃO DE PARTIDAS"
"[english]SFUI_CreateMultiplayerTitle"	"MATCHMAKING"
"SFUI_SessionVisibilityPublic"	"Partida pública - Pressione ${west} para alterar"
"[english]SFUI_SessionVisibilityPublic"	"${north} MAKE PRIVATE"
"SFUI_SessionVisibilityPrivate"	"Partida privada - Pressione ${west} para alterar"
"[english]SFUI_SessionVisibilityPrivate"	"${north} MAKE PUBLIC"
"SFUI_PublicMatch"	"Partida pública"
"[english]SFUI_PublicMatch"	"MAKE PRIVATE"
"SFUI_PrivateMatch"	"Partida privada"
"[english]SFUI_PrivateMatch"	"MAKE PUBLIC"
"SFUI_MMStatus_Title"	"Buscando"
"[english]SFUI_MMStatus_Title"	"Searching"
"SFUI_MMStatus_Searching"	"Buscando..."
"[english]SFUI_MMStatus_Searching"	"Searching..."
"SFUI_MMStatus_Creating"	"Criando partida..."
"[english]SFUI_MMStatus_Creating"	"Creating game..."
"SFUI_MMStatus_Joining"	"Juntando-se à partida..."
"[english]SFUI_MMStatus_Joining"	"Joining game..."
"SFUI_MMStatus_Legend"	"${cancel} Cancelar"
"[english]SFUI_MMStatus_Legend"	"${cancel} Cancel"
"SFUI_MMStatus_JoinFailed"	"Falha ao juntar-se à partida."
"[english]SFUI_MMStatus_JoinFailed"	"Failed to join game."
"SFUI_PressStartPrompt"	"Pressione ${start} para iniciar"
"[english]SFUI_PressStartPrompt"	"Press ${start} to Start"
"SFUI_MAINMENU"	"MENU PRINCIPAL"
"[english]SFUI_MAINMENU"	"MAIN MENU"
"SFUI_MainMenu_PlayButton"	"JOGAR"
"[english]SFUI_MainMenu_PlayButton"	"PLAY"
"SFUI_MainMenu_LeaderboardsButton"	"CLASSIFICAÇÕES"
"[english]SFUI_MainMenu_LeaderboardsButton"	"LEADERBOARDS"
"SFUI_MainMenu_AchievementsButton"	"TROFÉUS"
"[english]SFUI_MainMenu_AchievementsButton"	"ACHIEVEMENTS"
"SFUI_MainMenu_AchievementsButton"	"CONQUISTAS"	[$X360]
"[english]SFUI_MainMenu_AchievementsButton"	"ACHIEVEMENTS"
"SFUI_MainMenu_MedalButton"	"CONQUISTAS E ESTATÍSTICAS"
"[english]SFUI_MainMenu_MedalButton"	"ACHIEVEMENTS"
"SFUI_MainMenu_MedalButton"	"MEDALHAS E ESTATÍSTICAS"	[$X360]
"[english]SFUI_MainMenu_MedalButton"	"AWARDS"
"SFUI_MainMenu_HelpButton"	"AJUDA E OPÇÕES"
"[english]SFUI_MainMenu_HelpButton"	"OPTIONS & HELP"
"SFUI_MainMenu_DownloadButton"	"BAIXAR CONTEÚDO"
"[english]SFUI_MainMenu_DownloadButton"	"DOWNLOAD CONTENT"
"SFUI_MainMenu_SplitscreenWithBots"	"TELA DIVIDIDA COM BOTS"
"[english]SFUI_MainMenu_SplitscreenWithBots"	"SPLITSCREEN WITH BOTS"
"SFUI_MainMenu_QuitGameButton"	"SAIR DO JOGO"
"[english]SFUI_MainMenu_QuitGameButton"	"EXIT GAME"
"SFUI_MainMenu_Training"	"PERCURSO DE TREINAMENTO"
"[english]SFUI_MainMenu_Training"	"WEAPONS COURSE"
"SFUI_MainMenu_TeamIcon_CT"	"CT"
"[english]SFUI_MainMenu_TeamIcon_CT"	"CT"
"SFUI_MainMenu_TeamIcon_T"	"T"
"[english]SFUI_MainMenu_TeamIcon_T"	"T"
"SFUI_MainMenu_Navigation_Root"	"${confirm} SELECIONAR"
"[english]SFUI_MainMenu_Navigation_Root"	"${confirm} SELECT"
"SFUI_MainMenu_Navigation_Submenu"	"${confirm} SELECIONAR ${cancel} VOLTAR"
"[english]SFUI_MainMenu_Navigation_Submenu"	"${confirm} SELECT     ${cancel} BACK"
"SFUI_MainMenu_Navigation_Root"	" "	[$WIN32]
"[english]SFUI_MainMenu_Navigation_Root"	""
"SFUI_MainMenu_Navigation_Submenu"	" "	[$WIN32]
"[english]SFUI_MainMenu_Navigation_Submenu"	""
"SFUI_MainMenu_ExitGameConfirmation_Title"	"SAIR DO JOGO"
"[english]SFUI_MainMenu_ExitGameConfirmation_Title"	"EXIT GAME"
"SFUI_MainMenu_ExitGameConfirmation_Message"	"Deseja sair do jogo agora?"
"[english]SFUI_MainMenu_ExitGameConfirmation_Message"	"Do you wish to exit the game now?"
"SFUI_MainMenu_ExitGameConfirmation_Navigation"	"${cancel} Não ${confirm} Sim"
"[english]SFUI_MainMenu_ExitGameConfirmation_Navigation"	"${cancel} No     ${confirm} Yes"
"SFUI_MainMenu_Player2Join"	"Jogador 2: pressione ${start} para entrar"
"[english]SFUI_MainMenu_Player2Join"	"Player 2 press ${start} to join"
"SFUI_MainMenu_Player2Leave"	"%s1: pressione ${start} para sair"
"[english]SFUI_MainMenu_Player2Leave"	"%s1 press ${start} to leave"
"SFUI_PlayMenuTitle"	"JOGAR"
"[english]SFUI_PlayMenuTitle"	"PLAY"
"SFUI_PlayMenu_Online"	"CRIAÇÃO DE PARTIDAS"
"[english]SFUI_PlayMenu_Online"	"MATCHMAKING"
"SFUI_PlayMenu_Offline"	"PARTIDA LOCAL"
"[english]SFUI_PlayMenu_Offline"	"LOCAL PLAY"
"SFUI_PlayMenu_QuickMatchButton"	"PARTIDA RÁPIDA"	[$WIN32||$X360]
"[english]SFUI_PlayMenu_QuickMatchButton"	"QUICK MATCH"
"SFUI_PlayMenu_CustomMatchButton"	"PARTIDA PERSONALIZADA"	[$WIN32||$X360]
"[english]SFUI_PlayMenu_CustomMatchButton"	"FIND A GAME"
"SFUI_PlayMenu_QuickMatchButton"	"BUSCAR QUALQUER PARTIDA"	[$PS3]
"[english]SFUI_PlayMenu_QuickMatchButton"	"FIND ANY GAME"
"SFUI_PlayMenu_CustomMatchButton"	"PARTIDA PERSONALIZADA"	[$PS3]
"[english]SFUI_PlayMenu_CustomMatchButton"	"CUSTOM GAME"
"SFUI_PlayMenu_FriendsMatchButton"	"JUNTAR-SE À PARTIDA DO GRUPO DO XBOX LIVE"	[$X360]
"[english]SFUI_PlayMenu_FriendsMatchButton"	"JOIN XBOX LIVE PARTY GAME"
"SFUI_PlayMenu_FriendsMatchButton"	"MONTAR SUA EQUIPE"	[$WIN32||$PS3]
"[english]SFUI_PlayMenu_FriendsMatchButton"	"BUILD YOUR TEAM"
"SFUI_PlayMenu_WithBotsButton"	"CRIAR PARTIDA"
"[english]SFUI_PlayMenu_WithBotsButton"	"CREATE MATCH"
"SFUI_ProfileMenu_PlayerControlsButton"	"CONTROLES E CONFIGURAÇÕES DO JOGADOR"
"[english]SFUI_ProfileMenu_PlayerControlsButton"	"PLAYER CONTROLS & SETTINGS"
"SFUI_ProfileMenu_StatsButton"	"ESTATÍSTICAS"
"[english]SFUI_ProfileMenu_StatsButton"	"STATS"
"SFUI_HelpTitle"	"AJUDA E OPÇÕES"
"[english]SFUI_HelpTitle"	"OPTIONS & HELP"
"SFUI_HelpMenu_HowToPlayButton"	"COMO JOGAR"
"[english]SFUI_HelpMenu_HowToPlayButton"	"HOW TO PLAY"
"SFUI_HelpMenu_ControlsButton"	"CONTROLES"	[$X360]
"[english]SFUI_HelpMenu_ControlsButton"	"CONTROLS"
"SFUI_HelpMenu_ControlsButton"	"CONTROLE"	[$WIN32||$OSX||$PS3]
"[english]SFUI_HelpMenu_ControlsButton"	"CONTROLLER"
"SFUI_HelpMenu_MouseKeyboardButton"	"TECLADO / MOUSE"
"[english]SFUI_HelpMenu_MouseKeyboardButton"	"KEYBOARD / MOUSE"
"SFUI_HelpMenu_MotionController"	"CONTROLE DE MOVIMENTOS"
"[english]SFUI_HelpMenu_MotionController"	"MOTION CONTROLLER"
"SFUI_HelpMenu_SettingsButton"	"CONFIGURAÇÕES"	[$X360]
"[english]SFUI_HelpMenu_SettingsButton"	"SETTINGS"
"SFUI_HelpMenu_SettingsButton"	"CONFIGURAÇÕES DO JOGO"	[$WIN32||$OSX||$PS3]
"[english]SFUI_HelpMenu_SettingsButton"	"GAME SETTINGS"
"SFUI_HelpMenu_VideoSettings"	"CONFIGURAÇÕES DE VÍDEO"
"[english]SFUI_HelpMenu_VideoSettings"	"VIDEO SETTINGS"
"SFUI_HelpMenu_AudioSettings"	"CONFIGURAÇÕES DE ÁUDIO"
"[english]SFUI_HelpMenu_AudioSettings"	"AUDIO SETTINGS"
"SFUI_HelpMenu_CreditsButton"	"CRÉDITOS"
"[english]SFUI_HelpMenu_CreditsButton"	"CREDITS"
"SFUI_HelpMenu_PCControlsSettingsButton"	"CONTROLES E CONFIGURAÇÕES DO PC"
"[english]SFUI_HelpMenu_PCControlsSettingsButton"	"PC CONTROLS & SETTINGS"
"SFUI_PAUSE"	"PAUSADO"
"[english]SFUI_PAUSE"	"MENU"
"SFUI_PauseMenu_ResumeGameButton"	"VOLTAR AO JOGO"
"[english]SFUI_PauseMenu_ResumeGameButton"	"RESUME GAME"
"SFUI_PauseMenu_SwitchTeamsButton"	"ESCOLHER EQUIPE"
"[english]SFUI_PauseMenu_SwitchTeamsButton"	"CHOOSE TEAM"
"SFUI_PauseMenu_CallVoteButton"	"INICIAR VOTAÇÃO..."
"[english]SFUI_PauseMenu_CallVoteButton"	"CALL VOTE..."
"SFUI_PauseMenu_InviteButton"	"CONVIDAR..."
"[english]SFUI_PauseMenu_InviteButton"	"INVITE..."
"SFUI_PauseMenu_LeaderboardsButton"	"CLASSIFICAÇÕES"
"[english]SFUI_PauseMenu_LeaderboardsButton"	"LEADERBOARDS"
"SFUI_PauseMenu_AchievementsButton"	"TROFÉUS"
"[english]SFUI_PauseMenu_AchievementsButton"	"ACHIEVEMENTS"
"SFUI_PauseMenu_AchievementsButton"	"CONQUISTAS"	[$X360]
"[english]SFUI_PauseMenu_AchievementsButton"	"ACHIEVEMENTS"
"SFUI_PauseMenu_MedalButton"	"CONQUISTAS E ESTATÍSTICAS"
"[english]SFUI_PauseMenu_MedalButton"	"ACHIEVEMENTS & STATS"
"SFUI_PauseMenu_MedalButton"	"MEDALHAS E ESTATÍSTICAS"	[$X360]
"[english]SFUI_PauseMenu_MedalButton"	"AWARDS & STATS"
"SFUI_PauseMenu_HelpButton"	"AJUDA E OPÇÕES..."
"[english]SFUI_PauseMenu_HelpButton"	"OPTIONS & HELP..."
"SFUI_PauseMenu_ExitGameButton"	"SAIR PARA O MENU PRINCIPAL"
"[english]SFUI_PauseMenu_ExitGameButton"	"EXIT TO MAIN MENU"
"SFUI_PauseMenu_InviteSubmenuTitle"	"OPÇÕES DE CONVITE"
"[english]SFUI_PauseMenu_InviteSubmenuTitle"	"INVITE OPTIONS"
"SFUI_PauseMenu_InviteXboxLiveButton"	"CONVIDAR GRUPO DO XBOX LIVE"
"[english]SFUI_PauseMenu_InviteXboxLiveButton"	"INVITE XBOX LIVE PARTY"
"SFUI_PauseMenu_InviteFriendsButton"	"CONVIDAR AMIGOS"
"[english]SFUI_PauseMenu_InviteFriendsButton"	"INVITE FRIENDS"
"SFUI_PauseMenu_MakeGamePublicButton"	"TORNAR PARTIDA PÚBLICA"
"[english]SFUI_PauseMenu_MakeGamePublicButton"	"MAKE GAME PUBLIC"
"SFUI_PauseMenu_HelpAndOptionsTitle"	"AJUDA E OPÇÕES"
"[english]SFUI_PauseMenu_HelpAndOptionsTitle"	"OPTIONS & HELP"
"SFUI_PauseMenu_HowToPlayButton"	"COMO JOGAR"
"[english]SFUI_PauseMenu_HowToPlayButton"	"HOW TO PLAY"
"SFUI_PauseMenu_PlayerControlSettingsButton"	"CONTROLE"	[$WIN32||$OSX]
"[english]SFUI_PauseMenu_PlayerControlSettingsButton"	"CONTROLLER"
"SFUI_PauseMenu_PlayerControlSettingsButton"	"CONTROLES"	[$X360||$PS3]
"[english]SFUI_PauseMenu_PlayerControlSettingsButton"	"CONTROLS"
"SFUI_PauseMenu_AudioVideoSettingsButton"	"CONFIGURAÇÕES"	[$X360]
"[english]SFUI_PauseMenu_AudioVideoSettingsButton"	"SETTINGS"
"SFUI_PauseMenu_AudioVideoSettingsButton"	"CONFIGURAÇÕES DO JOGO"	[$WIN32||$OSX||$PS3]
"[english]SFUI_PauseMenu_AudioVideoSettingsButton"	"GAME SETTINGS"
"SFUI_PauseMenu_PCControlsSettingsButton"	"CONTROLES E CONFIGURAÇÕES DO PC"	[$WIN32||$OSX]
"[english]SFUI_PauseMenu_PCControlsSettingsButton"	"PC CONTROLS & SETTINGS"
"SFUI_PauseMenu_ExitGameConfirmation_Title"	"SAIR DO JOGO"
"[english]SFUI_PauseMenu_ExitGameConfirmation_Title"	"QUIT GAME"
"SFUI_PauseMenu_ExitGameConfirmation_Message"	"Deseja parar de jogar agora?"
"[english]SFUI_PauseMenu_ExitGameConfirmation_Message"	"Do you wish to stop playing now?"
"SFUI_PauseMenu_ExitGameConfirmation_Navigation"	"${cancel} Não ${confirm} Sim"
"[english]SFUI_PauseMenu_ExitGameConfirmation_Navigation"	"${cancel} No     ${confirm} Yes"
"SFUI_PauseMenu_VoteSubmenuTitle"	"INICIAR VOTAÇÃO"
"[english]SFUI_PauseMenu_VoteSubmenuTitle"	"CALL VOTE"
"SFUI_PauseMenu_KickPlayer"	"EXPULSAR JOGADOR..."
"[english]SFUI_PauseMenu_KickPlayer"	"KICK PLAYER..."
"SFUI_PauseMenu_TeamSwitch"	"TROCAR EQUIPES"
"[english]SFUI_PauseMenu_TeamSwitch"	"SWAP TEAMS"
"SFUI_PauseMenu_ScrambleTeams"	"MISTURAR EQUIPES"
"[english]SFUI_PauseMenu_ScrambleTeams"	"SCRAMBLE TEAMS"
"SFUI_PauseMenu_Surrender"	"DESISTIR"
"[english]SFUI_PauseMenu_Surrender"	"SURRENDER"
"SFUI_PauseMenu_RestartMatch"	"REINICIAR PARTIDA"
"[english]SFUI_PauseMenu_RestartMatch"	"RESTART MATCH"
"SFUI_PauseMenu_ChangeMap"	"ALTERAR MAPA"
"[english]SFUI_PauseMenu_ChangeMap"	"CHANGE MAP"
"SFUI_HOW TO PLAY"	"COMO JOGAR"
"[english]SFUI_HOW TO PLAY"	"HOW TO PLAY"
"SFUI_HOW_TO_PLAY"	"Como jogar"
"[english]SFUI_HOW_TO_PLAY"	"How to Play"
"SFUI_Medals_Title"	"CONQUISTAS E ESTATÍSTICAS"
"[english]SFUI_Medals_Title"	"ACHIEVEMENTS"
"SFUI_MedalsAndStatsTitle"	"MEDALHAS E ESTATÍSTICAS"	[$X360]
"[english]SFUI_MedalsAndStatsTitle"	"AWARDS & STATS"
"SFUI_MedalsStats_OverallT"	"Estatísticas gerais"
"[english]SFUI_MedalsStats_OverallT"	"Overall Stats"
"SFUI_MedalsStats_LastMatchT"	"Estatísticas da última partida"
"[english]SFUI_MedalsStats_LastMatchT"	"Last Match Stats"
"SFUI_MedalsStats_MedalT"	"Medalhas"
"[english]SFUI_MedalsStats_MedalT"	"Awards"
"SFUI_MedalsStats_Help"	"${cancel} Voltar"
"[english]SFUI_MedalsStats_Help"	"${cancel} Back"
"SFUI_MedalsInfo_Invalid"	"-- Medalha inválida --"
"[english]SFUI_MedalsInfo_Invalid"	"-- Invalid Award --"
"SFUI_MedalsInfo_LockedName"	"Medalha bloqueada"
"[english]SFUI_MedalsInfo_LockedName"	"Award Locked"
"SFUI_MedalsInfo_LockedDate"	"Bloqueada"
"[english]SFUI_MedalsInfo_LockedDate"	"Locked"
"SFUI_MedalsInfo_LockedDesc"	"Esta medalha é secreta. Você deve desbloqueá-la antes de poder vê-la."
"[english]SFUI_MedalsInfo_LockedDesc"	"This is a secret award. You must unlock it before you can see it."
"SFUI_MedalsInfo_Unlocked"	"Desbloqueada"
"[english]SFUI_MedalsInfo_Unlocked"	"Completed"
"SFUI_MedalCategory_Recent"	"Desbloqueadas recentemente"
"[english]SFUI_MedalCategory_Recent"	"Recently Unlocked"
"SFUI_MedalCategory_TeamAndObjective"	"Equipe e objetivos"
"[english]SFUI_MedalCategory_TeamAndObjective"	"Team Tactics"
"SFUI_MedalCategory_DominationAndRevenge"	"Dominações e vinganças"
"[english]SFUI_MedalCategory_DominationAndRevenge"	"Domination & Revenge"
"SFUI_MedalCategory_Combat"	"Combate"
"[english]SFUI_MedalCategory_Combat"	"Combat Skills"
"SFUI_MedalCategory_Weapon"	"Armas"
"[english]SFUI_MedalCategory_Weapon"	"Weapon Specialist"
"SFUI_MedalCategory_Special"	"Especiais"
"[english]SFUI_MedalCategory_Special"	"Special"
"SFUI_MedalCategory_GunGame"	"Modo Arsenal"
"[english]SFUI_MedalCategory_GunGame"	"Arsenal Mode"
"SFUI_MedalCategory_Map"	"Mapa"
"[english]SFUI_MedalCategory_Map"	"Global Expertise"
"SFUI_MedalCategory_No_Medals"	"Sem medalhas desbloqueadas"
"[english]SFUI_MedalCategory_No_Medals"	"No Awards Unlocked"
"SFUI_TEAM"	"Equipe"
"[english]SFUI_TEAM"	"Team"
"SFUI_FAVORITEWEAPON"	"Arma favorita"
"[english]SFUI_FAVORITEWEAPON"	"Favorite Weapon"
"SFUI_PERFORMANCE"	"Desempenho"
"[english]SFUI_PERFORMANCE"	"Performance"
"SFUI_MISCELLANEOUS"	"Diversas"
"[english]SFUI_MISCELLANEOUS"	"Miscellaneous"
"SFUI_FAVORITEMAP"	"Mapa favorito"
"[english]SFUI_FAVORITEMAP"	"Favorite Map"
"SFUI_LastMatch_TeamDesc"	"Vitórias dos Terroristas \nVitórias dos Contra-Terroristas \nVitórias de sua equipe \nMáximo de jogadores"
"[english]SFUI_LastMatch_TeamDesc"	"Terrorist Wins \nCounter-Terrorist Wins \nYour Team Wins \nMax Players"
"SFUI_LastMatch_FaveWeapDesc"	"Acertos \nMatou \nPrecisão"
"[english]SFUI_LastMatch_FaveWeapDesc"	"Hits \nKills \nAccuracy"
"SFUI_LastMatch_PerfDesc"	"Estrelas \nMatou \nMorreu \nTaxa \"Matou/Morreu\"\nPontuação média do esquadrão"
