"lang"
{
"Language" "swedish"
		"GameUI_Disconnect_PureServer_ClientExtra"	"Ren server: klienten har laddat extra fil(er)."
		"GameUI_Disconnect_PureServer_Mismatch"		"Ren server: klientfilen matchar ej servern.\n\nhttps://support.steampowered.com/kb_article.php?ref=8285-YOAZ-6049"
		"GameUI_Disconnect_UserCmd"					"Fel när användarkommandon analyserades."
		"GameUI_Disconnect_RejectedByGame"			"Anslutningen nekades av servern."
		"GameUI_Disconnect_MessageParseError"		"Kunde inte parsa meddelandet."
		"GameUI_Disconnect_InvalidMessageError"		"Meddelandet är ogiltigt."
		"GameUI_Disconnect_Kicked"					"Utsparkad av servern."
		"GameUI_Disconnect_DeltaEntMessage"			"För många enheter på servern."
		"GameUI_Disconnect_TempEntMessage"			"För många temporära enheter på servern."
		"GameUI_Disconnect_TickMessage"				"Servern kunde inte skriva klientens tick-meddelande."

		"GameUI_Disconnect_ConnectionTimedout"		"Kan inte upprätta en anslutning till spelservern."
		"GameUI_Disconnect_TimedOut"				"Kunde inte upprätta en anslutning till spelservern."

		"GameUI_Disconnect_LocalProblem_ManyRelays"	"Tappade anslutningen, även efter försök till flera reläer på olika geografiska platser. Den mest troliga orsaken är ett fel med din internetuppkoppling."
		"GameUI_Disconnect_LocalProblem_HostedServerPrimaryRelay"	"Spelservern har tappat anslutningen till det primära reläet som klienten använde."
		"GameUI_Disconnect_LocalProblem_NetworkConfig"	"Kontrollera din internetanslutning. Kan inte ladda ned nätverkskonfiguration från CDN."
		"GameUI_Disconnect_LocalProblem_Other"	"Frånkopplad. Det verkar vara problem med din internetanslutning."

		"GameUI_Disconnect_RemoteProblem_Timeout"			"Spelet slutade ta emot kommunikation från fjärrvärden."
		"GameUI_Disconnect_RemoteProblem_TimeoutConnecting"	"Servern svarade inte efter flera anslutningsförsök."
		"GameUI_Disconnect_RemoteProblem_Other"				"Kommunikationsproblem med fjärrvärden."
		"GameUI_Disconnect_RemoteProblem_BadCrypt"			"Fjärrvärden uppvisade ett dåligt certifikat eller är felkonfigurerad."
		"GameUI_Disconnect_RemoteProblem_BadCert"			"Fjärrvärden uppvisade ett certifikat som inte kunde användas för autentisering."
		"GameUI_Disconnect_Disconnected"					"Fjärrvärden stängde anslutningen."
		"GameUI_Disconnect_Unusual"							"Frånkopplad. Konsolen kan eventuellt innehålla mer information."
		"GameUI_Disconnect_InternalError"					"Frånkopplad på grund av ett internt fel. Konsolen kan ha mer information."

		"GameUI_ServerRejectBadChallenge"					"Skadat utmaningspaket avvisat av servern."
		"GameUI_ServerNoLobby"								"Servern är inte värd för en spellobby."
		"Valve_Reject_Background_Map"						"Servern kör en bakgrundsbana."
		"Valve_Reject_Single_Player"						"Servern kör ett enspelarspel."
		"Valve_Reject_Hidden_Game"							"Servern kör ett dolt spel."
		"GameUI_ServerRejectLANRestrict"					"Servern är begränsad till endast LAN-spel."
		"GameUI_ServerRejectBadPassword"					"Felaktigt lösenord avvisat av servern."
		"GameUI_ServerRejectServerFull"						"Servern är full."
		"GameUI_ServerRejectInvalidReservation"				"Serverreservationen är ogiltig."
		"GameUI_ServerRejectFailedChannel"					"Ogiltig nätverkskanal avvisad av servern."
		"Valve_Reject_Connect_From_Lobby"					"Servern kräver att klienter ansluter från en spellobby."
		"Valve_Reject_Reserved_For_Lobby"					"Servern är reserverad för en spellobby."
		"GameUI_ServerReject_InvalidKeyLength"				"Ogiltig nyckel avvisad av servern."
		"GameUI_ServerRejectOldProtocol"					"Din klient är inaktuell."
		"GameUI_ServerRejectNewProtocol"					"Servern är inaktuell."
		"GameUI_ServerRejectInvalidConnection"				"Ogiltig anslutning avvisad av servern."
		"GameUI_ServerRejectInvalidCertLen"					"Ogiltigt klientcertifikat avvisat av servern."
		"GameUI_ServerRejectInvalidSteamCertLen"			"Ogiltigt Steam-certifikat avvisat av servern."
		"GameUI_ServerRejectSteam"							"Steam avvisade din anslutning till servern."
		"GameUI_ServerAuthDisabled"							"Serverautentisering är inaktiverad."
		"GameUI_ServerCDKeyAuthInvalid"						"Autentisering av CD-nyckel avvisad av servern."
		"GameUI_ServerRejectBanned"							"Din klient har inte tillåtelse att ansluta till servern."

		"GameUI_Disconnect_ExitingEngine"					"Stänger ned spelet."
		"GameUI_Disconnect_LoopShutdown"					"Loop avslutad."
		"GameUI_Disconnect_LoopDeactivate"					"Loop inaktiverad."
		"GameUI_Disconnect_Host_EndGame"					"Spelet avslutades av värden."
		"GameUI_Disconnect_LoopLevelLoadActivate"			"Loopinläsning av bana aktiverad."
		"GameUI_Disconnect_CreateServerFailed"				"Kunde inte skapa server."
		"GameUI_Disconnect_Request_HSIdle"					"Värden är inaktiv."
		"GameUI_Disconnect_Request_HLTVRelay"				"Värden är ett relä."
		"GameUI_ClientConsistencyFail"						"Konsekvenskontroll av klienten misslyckades."
		"GameUI_ClientUnableToCRCMap"						"Verifiering av klientbana misslyckades."
		"GameUI_ClientNoMap"								"Obligatorisk bana saknas på din klient."
		"GameUI_ClientDifferentMap"							"Din banversion skiljer sig från serverns."
		"GameUI_ServerRequireSteams"						"Klient och server måste vara anslutna till Steam."
		"GameUI_Disconnect_SteamDeny_Misc"					"Anslutning till server avvisades av Steam."
		"GameUI_Disconnect_SteamDeny_BadAntiCheat"			"Anslutning till server avvisades av VAC."

		"GameUI_Disconnect_BadClientDeltaTick"				"Klientens delta-tick är i fel ordning"
		"GameUI_Disconnect_NoMoreSplits"					"Inga fler platser tillgängliga för delad skärm"
		"GameUI_Disconnect_LeavingSplit"					"Delad plats frånkopplad"
		"GameUI_Disconnect_BadRelayPassword"				"Felaktigt relälösenord"
		"GameUI_Disconnect_BadServerPassword"				"Felaktigt serverlösenord"
		"GameUI_Disconnect_BadSpectatorPassword"			"Felaktigt åskådarlösenord"
		"GameUI_Disconnect_ConnectionFailure"				"Anslutningsfel"
		"GameUI_Disconnect_NoPeerGroupHandlers"				"Anslutningens peer-grupp saknas"
		"GameUI_Disconnect_BanAdded"						"Tillagd på avstängningslista"
		"GameUI_Disconnect_KickBanAdded"					"Utsparkad och avstängd"
		"GameUI_Disconnect_HLTVRestricted"					"SourceTV-servern är begränsad till lokala åskådare (klass C)"
		"GameUI_Disconnect_HLTVUnavailable"					"Inget SourceTV-relä tillgängligt"
		"GameUI_Disconnect_HLTVStop"						"SourceTV-stopp"
		"GameUI_Disconnect_ReliableOverflow"				"Fel: Spill i pålitlig buffert (overflow)"
		"GameUI_Disconnect_ReplayIncompatible"				"Reprisen är inte kompatibel."
		"GameUI_Disconnect_ServerIncompatible"				"Serverversionen är inte kompatibel."
		"GameUI_Disconnect_ServerInfoOverflow"				"Spill i infodata"
		"GameUI_Disconnect_ServerShutdown"					"Frånkopplad från spelservern. Spelservern stängs ned."
		"GameUI_Disconnect_SnapshotOverflow"				"Fel: Spill i pålitlig ögonblicksbild"
		"GameUI_Disconnect_SnapshotError"					"Kunde inte skicka ögonblicksbild"
		"GameUI_Disconnect_SteamDropped"					"Steam-auktorisering misslyckades. Du måste vara ansluten till Steam för att göra den inledande anslutningen till spelservern."
		"GameUI_Disconnect_SteamIDBanned"					"STEAM-användar-ID är avstängt"
		"GameUI_Disconnect_SteamIDInUse"					"STEAM-användar-ID används redan på denna server"
		"GameUI_Disconnect_SteamTicket"						"STEAM-användar-ID-ärende är ogiltigt"
		"GameUI_Disconnect_SteamLogon"						"Ingen Steam-inloggning"
		"GameUI_Disconnect_SteamInUse"						"Detta Steam-konto används på en annan plats"
		"GameUI_Disconnect_SteamOwnership"					"Detta Steam-konto äger inte detta spel.\nLogga in på rätt Steam-konto"
		"GameUI_Disconnect_SteamVAC"						"VAC-avstängd från säker server"
		"GameUI_Disconnect_SteamTimeOut"					"Anropet till Valve Anti-Cheat överskred tidsgränsen. Se till att du inte använder några program som kan störa VAC, och bekräfta att Steam är korrekt installerat."
		"GameUI_Disconnect_StringTableMessage"				"Fel vid skrivning av meddelande om string table-uppdatering"

		"Workshop_Preview_ShowStatTrak"		"Visa StatTrak™"
		"Workshop_Preview_ShowNameTag"		"Visa namnplåt"
		"Workshop_Preview_Dialog_Title"		"Workshopbänk"
		"Workshop_Preview_Workbench"		"Arbetsbänk"
		"Workshop_Preview_Hold"				"I handen"
		"Workshop_Preview_GreenScreen"		"Green Screen"
		"Workshop_Preview_SideView"			"Vy från sidan"
		"Workshop_Preview_Inspect"			"Inspektera"
		"Workshop_Preview_Variant"			"Variant"
		"Workshop_Preview_Discard"			"Kasta"
		"Workshop_Preview_Warning"			"Varning!"
		"Workshop_Preview_Unsaved"			"Du har osparade ändringar!"
		"Workshop_Preview_Roll"				"Rulla:"
		"Workshop_Preview_RangeParams"		"Parametrar för slumpmässigt spann:"
		"Workshop_Preview_CurrentXOffset"	"Nuvarande X-förskjutning:"
		"Workshop_Preview_CurrentYOffset"	"Nuvarande Y-förskjutning:"
		"Workshop_Preview_CurrentRotation"	"Nuvarande rotation:"
		"Workshop_Preview_X_Offset"			"X-förskjutning"
		"Workshop_Preview_Y_Offset"			"Y-förskjutning"
		"Workshop_Preview_Rotation"			"Rotation"
		"Workshop_Preview_Wear"				"Slitage"
		"Workshop_Preview_CurrentWear"		"Nuvarande slitage:"
		"Workshop_Preview_Submit"			"Skicka"
		"Workshop_Preview_UVChart"			"UV-karta"
		"Workshop_Preview_Pattern"			"Mönster"
		"Workshop_Preview_Guide"			"Guide"
		"Workshop_Preview_Resources"		"Resurser"
		"Workshop_Preview_FAQ"				"Vanliga frågor"
		
		"Workshop_Preview_Import"									"Importera TGA"
		"Workshop_Preview_Import_Success_Title"						"Importering klar"
		"Workshop_Preview_Import_Success"							"VTF-fil skapad i källfilens katalog."
		"Workshop_Preview_Import_Error_Title"						"Importering misslyckades"
		"Workshop_Preview_Import_Error_Memory"						"Kunde inte allokera tillräckligt med minne för konverteringen. Bildfilen kan vara skadad."
		"Workshop_Preview_Import_Error_Reading_Image"				"Fel uppstod vid läsning av källbild. Bildfilen är möjligen skadad eller felaktigt formaterad"
		"Workshop_Preview_Import_Error_Image_File_Corrupt"			"Bildfilen är skadad."
		"Workshop_Preview_Import_Error_TGA_Format_Not_Supported"	"Denna fils TGA-format stöds inte. TGA-format som stöds är 24-bitars RGB och 32-bitars RGBA."
		"Workshop_Preview_Import_Error_Writing_Temp_Output"			"Fel uppstod vid skapande av temporär fil."
		"Workshop_Preview_Import_Error_Unexpected"					"Det har uppstått ett oväntat fel."

		// Published File Browser Dialog
		"Browse_Published_Files"		"Bläddra bland publicerade filer"
		"Published_Files"				"Publicerade filer:"
		"Button_Add"					"Lägg till"
		"Button_Delete"					"Radera"
		"Button_Edit_nodots"			"Ändra"
		"Button_Refresh"				"Uppdatera"
		"Button_Weapon_Finish"			"Vapenyta"
		"Button_Sticker"				"Klistermärke"
		"Button_Spray"					"Graffiti"
		"Button_Map"					"Bana"
		"Button_Model"					"Modell"
		"Button_Musickit"				"Musikpaket"
		"Button_All"					"Alla"


		// Publish File Dialog
		"Frame_Untitled"				""
		"Button_Edit"					"Ändra..."
		"Button_Remove"					"Ta bort"
		"Label_Name"					"Namn"
		"Label_Directory"				"Mapp"
		"ShowFAQ"						"Mer info..."
		"Note" 							"Notering"
		"Button_Search"					"Bläddra..."
		"Warning"						"Varning"
		"OK"							"OK"
		"Cancel_Button"					"Avbryt"
		"Publish_Button"				"Publicera"
		"Update_Button"					"Uppdatera"
		"Preview_Image"					"Förhandsvisningsbild:"
		"Title_Heading"					"Titel:"
		"Description_Heading"			"Beskrivning:"
		"Workshop_Agreement"			"Jag har läst vanliga frågor om Workshop och godkänner villkoren för Steam Workshop-avtalet för bidragande"
		"Workshop_Contest"				"Skicka in detta föremål till CS:GO:s 10-årsjubileumstävling i Workshop"
		"Copyrighted_Art"				"Jag är medveten om att alla Workshop-bidrag och associerad konst måste vara original för mig och mina medarbetare.\nOm inte så tas bidraget bort, jag förverkar alla försäljningar, och kan riskera en avstängning från Steams Workshop och/eller Steam.\nSkriv \"I Understand\" i rutan, klicka sen \"Ok-knappen\" för att fortsätta."
		"View_Agreement"				"Visa avtal"
		"Workshop_FAQ"					"Vanliga frågor om Counter-Strike Workshop"
		"Update_Desc"					"Ändringar denna uppdatering:"

		// Map
		"Map_Frame_Title"				"Banpublicering"

		// Model
		"Model_Frame_Title"				"Modellpublicering"
		"MDLFile"						"MDL-fil"
		"ModelSource"					"Modellkällfiler"
		"Button_Weapon"					"Vapen"
		"Button_Prop"					"Rekvisita"
		"Button_Other"					"Annat"

		// Weapon Publish
		"Frame_Title"					"Vapenutseendepublicering"
		"Workbench_Files"				"Arbetsbänk (.txt) fil:"
		"Image_Files"					"Källbild (.tga):"
		"VTF_Files"						".vtf-fil (Valve Texture Format):"
		"NormalVTF_Files"				"Valve Texture Format (.vtf) normal:"
		"NormalImage_Files"				"Source Normal (.tga) fil:"

		// Sticker Publish
		"Sticker_Frame_Title"			"Klistermärkepublicering"
		"BaseVTF"						"Bas-VTF"
		"ExponentVTF"					"Exponent-VTF [valfri]"
		"NormalMapVTF"					"VTF för normal map"
		"HologramMaskVTF"				"VTF för hologrammask"
		"HologramSpectrumVTF"			"VTF för hologramspektrum"
		"BaseSource"					"Baskällbild"
		"ExponentSource"				"Exponentkällbild [valfri]"
		"NormalMapSource"				"Källbild för normal map"
		"HologramMaskSource"			"Källbild för hologrammask"
		"HologramSpectrumSource"		"Källbild för hologramspektrum"

		// Music kit
		"Musickit_Frame_Title"			"Publicera musikpaket"
		"Zipfile"						"Zip-fil"
		
		// Tournament Item Submit
		"UI_File_Filter_SupportedImageFormats"	"Bildfiler (*.png; *.jpg; *.jpeg)"

		"CSGO_Cfg_Items"					"Föremål"
		"CSGO_Cfg_Items_Description"		"Tryck på knappen nedan för att öppna verktygen för att skapa verkstadsartiklar till inlämning. Härifrån kan du skapa och redigera artiklar, förhandsgranska dem i spelet och skicka dem till Counter-Strike 2 Workshop."
		"CSGO_Cfg_Edit_Items"				"Starta föremålsverktyg för Workshop"
		"CSGO_Cfg_Maps"						"Banor"
		"GameUI_CDKey"			"Cd-kod"
		"GameUI_EnterCDKey"		"Ange din cd-kod som finns\r\npå skivfodralet."
		"GameUI_OK"			"OK"
		"GameUI_Quit"			"Avsluta spelet"

		"GameUI_QuitConfirmationTitle"  "AVSLUTA SPELET"
		"GameUI_QuitConfirmationText"   "Vill du sluta spela nu?"
		"GameUI_ChangeGame"		"Byt spel"
		"GameUI_NoOtherGamesAvailable"  "Det finns inga andra tillgängliga spel just nu."

		"GameUI_DownloadFilter_Title"		"När en spelserver försöker ladda ner\nanpassat innehåll till din dator"
		"GameUI_DownloadFilter_ALL"		"Tillåt alla anpassade filer från servern"
		"GameUI_DownloadFilter_NoSounds"	"Ladda inte ner anpassade ljud"
		"GameUI_DownloadFilter_None"		"Ladda inte ner några anpassade filer"

		"LoadingProgress_SpawningServer"	"Startar lokal spelserver..."
		"LoadingProgress_Changelevel"	"Byter bana..."
		"LoadingProgress_LoadMap"		"Läser in världen..."
		"LoadingProgress_PrecacheWorld"		"Initierar världen..."
		"LoadingProgress_LoadResources"		"Läser in resurser..."
		"LoadingProgress_SignonLocal"		"Initierar resurser..."
		"LoadingProgress_SignonDataLocal"	"Initierar speldata..."
		"LoadingProgress_CompilingShaders"	"Kompilerar shaders (%s1/%s2) ..."

		"LoadingProgress_BeginConnect"		"Etablerar anslutning till server..."
		"LoadingProgress_Connecting"		"Ansluter till server..."
		"LoadingProgress_ProcessServerInfo"	"Hämtar serverinfo..."
		"LoadingProgress_SendClientInfo"	"Skickar klientinfo..."
		"LoadingProgress_SignonData"		"Hämtar speldata..."
		
		"LoadingProgress_CSFunLoading0"		"Tar sikte på huvuden ..."
		"LoadingProgress_CSFunLoading1"		"Laddar om ..."
		"LoadingProgress_CSFunLoading2"		"Förbereder granater ..."
		"LoadingProgress_CSFunLoading3"		"Fyller upp molotovcocktailar"
		"LoadingProgress_CSFunLoading4"		"Fyller på ammunitionslagret ..."
		"LoadingProgress_CSFunLoading5"		"Samlar kulor ..."
		"LoadingProgress_CSFunLoading6"		"Dammar av utrustningen ..."
		"LoadingProgress_CSFunLoading9"		"Förbereder rökgranater ..."
		"LoadingProgress_CSFunLoading12"	"Överför sprej ..."
		"LoadingProgress_CSFunLoading14"	"Säkrar positioner ..."
		"LoadingProgress_CSFunLoading16"	"Väntar i underläge ..."
		"LoadingProgress_CSFunLoading17"	"Analyserar flickshots ..."
		"LoadingProgress_CSFunLoading18"	"Markerar ut bomplatser ..."
		"LoadingProgress_CSFunLoading19"	"Kalibrerar kikarsikte ..."
		"LoadingProgress_CSFunLoading21"	"Tränar på kaninhopp ..."
		"LoadingProgress_CSFunLoading23"	"Springer och skjuter ..."
		"LoadingProgress_CSFunLoading24"	"Håller en vinkel ..."
		"LoadingProgress_CSFunLoading25"	"Förbereder strategier ..."
		"LoadingProgress_CSFunLoading26"	"Kläcker kycklingar ..."
		"LoadingProgress_CSFunLoading27"	"Stormar B ..."
		"LoadingProgress_CSFunLoading28"	"Pressar citroner ..."
		"LoadingProgress_CSFunLoading29"	"Tar en tur i blåsvädret ..."
		"LoadingProgress_CSFunLoading30"	"Placerar ut bomb på gångbro ..."
		"LoadingProgress_CSFunLoading31"	"Fyller på StatTraks ..."
		"LoadingProgress_CSFunLoading32"	"Memorerar platsnamn ..."
		"LoadingProgress_CSFunLoading34"	"Plockar upp patronhylsor ..."
		"LoadingProgress_CSFunLoading36"	"Tar gisslan ..."
		"LoadingProgress_CSFunLoading37"	"Slår tilbaka ..."
		"LoadingProgress_CSFunLoading38"	"Justerar hårkorset ..."
		"LoadingProgress_CSFunLoading39"	"Inspekterar vapen ..."
		"LoadingProgress_CSFunLoading40"	"Accepterar ..."
		"LoadingProgress_CSFunLoading42"	"Skaffar nya vänner ..."
		"LoadingProgress_CSFunLoading43"	"Skrubbar graffiti ..."
		"LoadingProgress_CSFunLoading44"	"Stänger gnisslande dörrar ..."
		"LoadingProgress_CSFunLoading45"	"Byter fönster ..."
		"LoadingProgress_CSFunLoading48"	"En kula kvar ..."
		"loadingscreen_title_de_ancient"		"Ancient"
		"loadingscreen_title_de_ancient_1"		"Bombplats A"
		"loadingscreen_title_de_ancient_2"		"Bombplats B"
		"loadingscreen_title_de_ancient_3"		"Mitt"
		"loadingscreen_title_de_ancient_4"		"Donut"
		
		"loadingscreen_title_de_anubis"			"Anubis"
		"loadingscreen_title_de_anubis_1"		"Vatten"
		"loadingscreen_title_de_anubis_2"		"Bombplats A"
		"loadingscreen_title_de_anubis_3"		"Bombplats B"
		"loadingscreen_title_de_anubis_4"		"Mitt"
		"loadingscreen_title_de_anubis_5"		"Fönster"

		"loadingscreen_title_de_dust2"			"Dust II"
		"loadingscreen_title_de_dust2_1"		"Mitt"
		"loadingscreen_title_de_dust2_2"		"Bombplats A"
		"loadingscreen_title_de_dust2_3"		"Bombplats B"	

		"loadingscreen_title_de_inferno"		"Inferno"
		"loadingscreen_title_de_inferno_1"		"Bombplats A"
		"loadingscreen_title_de_inferno_2"		"Bombplats B"
		"loadingscreen_title_de_inferno_3"		"Banan"
