"lang"
{
"Language" "japanese"
		"GameUI_Disconnect_RejectedByGame"			"ゲームによって接続が拒否されました。"
		"GameUI_Disconnect_MessageParseError"		"メッセージの解析に失敗しました。"
		"GameUI_Disconnect_InvalidMessageError"		"メッセージが無効です。"
		"GameUI_Disconnect_Kicked"					"サーバーからキックされました。"
		"GameUI_Disconnect_DeltaEntMessage"			"サーバー上のエンティティが多すぎます。"
		"GameUI_Disconnect_TempEntMessage"			"サーバー上の一時エンティティが多すぎます。"
		"GameUI_Disconnect_TickMessage"				"サーバがクライアントティックメッセージを書き込めませんでした。"

		"GameUI_Disconnect_ConnectionTimedout"		"ゲームサーバーとの接続を確立できません。"
		"GameUI_Disconnect_TimedOut"				"ゲームサーバーとの接続を確立できません。"

		"GameUI_Disconnect_LocalProblem_ManyRelays"	"接続が途切れました。複数の異なるロケーションからリレーを試みましたが復旧できませんでした。お使いのインターネット接続に問題があるものと思われます。"
		"GameUI_Disconnect_LocalProblem_HostedServerPrimaryRelay"	"クライアントが使用していたプライマリリレーとゲームサーバーとの接続が途切れました。"
		"GameUI_Disconnect_LocalProblem_NetworkConfig"	"CDNからネットワーク設定をダウンロードできません。インターネット接続状況をお確かめください。"
		"GameUI_Disconnect_LocalProblem_Other"	"切断されました。お使いのインターネット接続に問題があるようです。"

		"GameUI_Disconnect_RemoteProblem_Timeout"			"リモートホストからゲームへの通信が停止しました。"
		"GameUI_Disconnect_RemoteProblem_TimeoutConnecting"	"複数回接続を試みましたが、サーバーからの応答がありません。"
		"GameUI_Disconnect_RemoteProblem_Other"				"リモートホストとの通信に問題があります。"
		"GameUI_Disconnect_RemoteProblem_BadCrypt"			"リモートホストが不正な証明書を提示したか、構成に誤りがあります。"
		"GameUI_Disconnect_RemoteProblem_BadCert"			"リモート ホストが提示した証明書は、認証に使用できませんでした。"
		"GameUI_Disconnect_Disconnected"					"リモートホストが接続を閉じました。"
		"GameUI_Disconnect_Unusual"							"切断されました。コンソールから詳細情報を得られる可能性があります。"
		"GameUI_Disconnect_InternalError"					"内部エラーにより切断されました。コンソールから詳細情報を得られる可能性があります。"

		"GameUI_ServerRejectBadChallenge"					"不正なチャレンジパケットがサーバーによって拒否されました。"
		"GameUI_ServerNoLobby"								"サーバーはゲームロビーをホストしていません。"
		"Valve_Reject_Background_Map"						"サーバーはバックグラウンドマップを実行中です。"
		"Valve_Reject_Single_Player"						"サーバーはシングルプレイヤーゲームを実行中です。"
		"Valve_Reject_Hidden_Game"							"サーバーは非表示のゲームを実行中です。"
		"GameUI_ServerRejectLANRestrict"					"サーバーはLANゲームのみに制限されています。"
		"GameUI_ServerRejectBadPassword"					"不正なパスワードがサーバーによって拒否されました。"
		"GameUI_ServerRejectServerFull"						"サーバーが満員です。"
		"GameUI_ServerRejectInvalidReservation"				"サーバーの予約が無効です。"
		"GameUI_ServerRejectFailedChannel"					"不正なネットワークチャネルがサーバーによって拒否されました。"
		"Valve_Reject_Connect_From_Lobby"					"クライアントは、ゲームロビーからサーバーに接続する必要があります。"
		"Valve_Reject_Reserved_For_Lobby"					"サーバーはゲームロビー用に予約されています。"
		"GameUI_ServerReject_InvalidKeyLength"				"無効なキーがサーバーによって拒否されました。"
		"GameUI_ServerRejectOldProtocol"					"クライアントが最新ではありません。"
		"GameUI_ServerRejectNewProtocol"					"サーバーが最新ではありません。"
		"GameUI_ServerRejectInvalidConnection"				"無効な接続がサーバーによって拒否されました。"
		"GameUI_ServerRejectInvalidCertLen"					"無効なクライアント証明書がサーバーによって拒否されました。"
		"GameUI_ServerRejectInvalidSteamCertLen"			"無効なSteam証明書がサーバーによって拒否されました。"
		"GameUI_ServerRejectSteam"							"Steamがサーバーへの接続を拒否しました。"
		"GameUI_ServerAuthDisabled"							"サーバー認証は無効です。"
		"GameUI_ServerCDKeyAuthInvalid"						"CD キー認証がサーバーによって拒否されました。"
		"GameUI_ServerRejectBanned"							"このサーバーへの参加を許可されていません。"

		"GameUI_Disconnect_ExitingEngine"					"ゲームをシャットダウン中。"
		"GameUI_Disconnect_LoopShutdown"					"ループ終了。"
		"GameUI_Disconnect_LoopDeactivate"					"ループが無効。"
		"GameUI_Disconnect_Host_EndGame"					"ゲームはホストによって終了されました。"
		"GameUI_Disconnect_LoopLevelLoadActivate"			"ループレベルの読み込みが有効になりました。"
		"GameUI_Disconnect_CreateServerFailed"				"サーバーの作成に失敗しました。"
		"GameUI_Disconnect_Request_HSIdle"					"ホストはアイドル状態です。"
		"GameUI_Disconnect_Request_HLTVRelay"				"ホストはリレーです。"
		"GameUI_ClientConsistencyFail"						"クライアントの整合性チェックに失敗しました。"
		"GameUI_ClientUnableToCRCMap"						"クライアントマップの検証に失敗しました。"
		"GameUI_ClientNoMap"								"必要なマップがクライアントにありません。"
		"GameUI_ClientDifferentMap"							"マップのバージョンがサーバーと異なります。"
		"GameUI_ServerRequireSteams"						"クライアントとサーバーが、Steam に接続されている必要があります。"
		"GameUI_Disconnect_SteamDeny_Misc"					"サーバーへの接続が Steam によって拒否されました。"
		"GameUI_Disconnect_SteamDeny_BadAntiCheat"			"サーバーへの接続が VAC によって拒否されました。"

		"GameUI_Disconnect_BadClientDeltaTick"				"クライアントの差分が同期していません"
		"GameUI_Disconnect_NoMoreSplits"					"利用可能な分割スロットはありません"
		"GameUI_Disconnect_LeavingSplit"					"分割スロットが切断されました"
		"GameUI_Disconnect_BadRelayPassword"				"リレーパスワードが正しくありません"
		"GameUI_Disconnect_BadServerPassword"				"サーバーパスワードが正しくありません"
		"GameUI_Disconnect_BadSpectatorPassword"			"観戦者パスワードが正しくありません"
		"GameUI_Disconnect_ConnectionFailure"				"接続に失敗"
		"GameUI_Disconnect_NoPeerGroupHandlers"				"接続するピアグループがありません"
		"GameUI_Disconnect_BanAdded"						"禁止リストに追加されました"
		"GameUI_Disconnect_KickBanAdded"					"追放および禁止されました"
		"GameUI_Disconnect_HLTVRestricted"					"SourceTV サーバーはローカル観戦者に制限されています (クラス C)"
		"GameUI_Disconnect_HLTVUnavailable"					"利用可能な SourceTV リレーはありません"
		"GameUI_Disconnect_HLTVStop"						"SourceTV 停止"
		"GameUI_Disconnect_ReliableOverflow"				"信頼できるバッファーオーバーフローエラー"
		"GameUI_Disconnect_ReplayIncompatible"				"リプレイは互換性がありません。"
		"GameUI_Disconnect_ServerIncompatible"				"サーバーのバージョンは互換性がありません。"
		"GameUI_Disconnect_ServerInfoOverflow"				"情報データオーバーフロー"
		"GameUI_Disconnect_ServerShutdown"					"ゲームサーバーから切断されました。ゲームサーバーはシャットダウン中です。"
		"GameUI_Disconnect_SnapshotOverflow"				"信頼できるスナップショットオーバーフローエラー"
		"GameUI_Disconnect_SnapshotError"					"スナップショットの送信エラー"
		"GameUI_Disconnect_SteamDropped"					"Steamの認証に失敗しました。ゲームサーバーへの初期接続を行うにはSteamに接続する必要があります。"
		"GameUI_Disconnect_SteamIDBanned"					"禁止されている STEAM ユーザー ID"
		"GameUI_Disconnect_SteamIDInUse"					"このサーバーで既に使用されている STEAM ユーザー ID"
		"GameUI_Disconnect_SteamTicket"						"STEAM ユーザー ID のチケットが無効です"
		"GameUI_Disconnect_SteamLogon"						"Steam ログオンがありません"
		"GameUI_Disconnect_SteamInUse"						"この Steam アカウントは別の場所で使用されています"
		"GameUI_Disconnect_SteamOwnership"					"この Steam アカウントではゲームの所有権を確認できません。"
		"GameUI_Disconnect_SteamVAC"						"セキュリティ保護されたサーバーからの VAC 禁止"
		"GameUI_Disconnect_SteamTimeOut"					"Valve アンチチートがチャレンジタイムアウトしました。VAC に干渉する可能性のあるプログラムを使用していないことを確認し、Steam が正しくインストールされていることを確認してください。"
		"GameUI_Disconnect_StringTableMessage"				"文字列テーブル更新メッセージの書き込みエラー"

		"Workshop_Preview_ShowStatTrak"		"StatTrak™ を表示"
		"Workshop_Preview_ShowNameTag"		"ネームタグを表示"
		"Workshop_Preview_Dialog_Title"		"ワークショップ ワークベンチ"
		"Workshop_Preview_Workbench"		"ワークベンチ"
		"Workshop_Preview_Hold"				"保持"
		"Workshop_Preview_GreenScreen"		"緑画面"
		"Workshop_Preview_SideView"			"側面"
		"Workshop_Preview_Inspect"			"調査"
		"Workshop_Preview_Variant"			"ヴァリアント"
		"Workshop_Preview_Discard"			"廃棄"
		"Workshop_Preview_Warning"			"警告！"
		"Workshop_Preview_Unsaved"			"変更が保存されていません！"
		"Workshop_Preview_Roll"				"回転:"
		"Workshop_Preview_RangeParams"		"ランダム範囲パラメーター:"
		"Workshop_Preview_CurrentXOffset"	"現在の X 補正値:"
		"Workshop_Preview_CurrentYOffset"	"現在の Y 補正値:"
		"Workshop_Preview_CurrentRotation"	"現在の回転:"
		"Workshop_Preview_X_Offset"			"X 補正値"
		"Workshop_Preview_Y_Offset"			"Y 補正値"
		"Workshop_Preview_Rotation"			"回転"
		"Workshop_Preview_Wear"				"損耗"
		"Workshop_Preview_CurrentWear"		"現在の損耗:"
		"Workshop_Preview_Submit"			"送信"
		"Workshop_Preview_UVChart"			"UV チャート"
		"Workshop_Preview_Pattern"			"パターン"
		"Workshop_Preview_Guide"			"ガイド"
		"Workshop_Preview_Resources"		"リソース"
		"Workshop_Preview_FAQ"				"FAQ"
		
		"Workshop_Preview_Import"									"TGAをインポート"
		"Workshop_Preview_Import_Success_Title"						"インポート成功"
		"Workshop_Preview_Import_Success"							"VTF ファイルがソースファイルディレクトリに作成されました。"
		"Workshop_Preview_Import_Error_Title"						"インポート失敗"
		"Workshop_Preview_Import_Error_Memory"						"変換に十分なメモリを割り当てることができません。画像ファイルが破損している可能性があります。"
		"Workshop_Preview_Import_Error_Reading_Image"				"ソース画像読み取りエラー。画像ファイルが破損しているか、不適切な形式の可能性があります。"
		"Workshop_Preview_Import_Error_Image_File_Corrupt"			"画像ファイルが破損しています。"
		"Workshop_Preview_Import_Error_TGA_Format_Not_Supported"	"このファイルの TGA 形式はサポートされていません。サポートされている TGA 形式は 24 ビット RGB と 32 ビット RGBA です。"
		"Workshop_Preview_Import_Error_Writing_Temp_Output"			"一時ファイルの作成中にエラーが発生しました。"
		"Workshop_Preview_Import_Error_Unexpected"					"予期しないエラーが発生しました。"

		// Published File Browser Dialog
		"Browse_Published_Files"		"公開ファイルを参照"
		"Published_Files"				"公開ファイル:"
		"Button_Add"					"追加"
		"Button_Delete"					"削除"
		"Button_Edit_nodots"			"編集"
		"Button_Refresh"				"更新"
		"Button_Weapon_Finish"			"武器スキン"
		"Button_Sticker"				"ステッカー"
		"Button_Spray"					"グラフィティ"
		"Button_Map"					"マップ"
		"Button_Model"					"モデル"
		"Button_Musickit"				"ミュージックキット"
		"Button_All"					"すべて"


		// Publish File Dialog
		"Frame_Untitled"				"&#x200c;"
		"Button_Edit"					"編集..."
		"Button_Remove"					"削除"
		"Label_Name"					"名前"
		"Label_Directory"				"ディレクトリ"
		"ShowFAQ"						"その他の情報..."
		"Note" 							"メモ"
		"Button_Search"					"参照..."
		"Warning"						"警告"
		"OK"							"OK"
		"Cancel_Button"					"キャンセル"
		"Publish_Button"				"公開"
		"Update_Button"					"更新"
		"Preview_Image"					"プレビュー画像:"
		"Title_Heading"					"タイトル:"
		"Description_Heading"			"説明:"
		"Workshop_Agreement"			"ワークショップ FAQ を読み、Steam Workshop Contribution Agreement の契約条項に同意します。"
		"Workshop_Contest"				"このアイテムを CS:GO 10 周年記念ワークショップコンテストに投稿"
		"Copyrighted_Art"				"ワークショップへの提出物および関連アートワークは、すべて私および共同投稿者のオリジナル作品でなければなりません。\nそうでない場合、当該提出物は除外され、売り上げはすべて没収され、ワークショップや Steam への参加を禁止される可能性があります。\nボックスに「理解しました」と入力し、OK ボタンを押して続行してください。"
		"View_Agreement"				"同意書を見る"
		"Workshop_FAQ"					"Counter-Strike ワークショップのよくある質問"
		"Update_Desc"					"このアップデートの変更点:"

		// Map
		"Map_Frame_Title"				"マップを公開"

		// Model
		"Model_Frame_Title"				"モデルを公開"
		"MDLFile"						"MDL ファイル"
		"ModelSource"					"モデルのソースファイル"
		"Button_Weapon"					"武器"
		"Button_Prop"					"プロップ"
		"Button_Other"					"その他"

		// Weapon Publish
		"Frame_Title"					"武器スキンの公開"
		"Workbench_Files"				"ワークベンチ (.txt) ファイル:"
		"Image_Files"					"ソース画像 (.tga) ファイル:"
		"VTF_Files"						"Valve テクスチャフォーマット (.vtf) ファイル:"
		"NormalVTF_Files"				"Valve テクスチャフォーマット (.vtf) ノーマル:"
		"NormalImage_Files"				"ソースノーマル (.tga) ファイル:"

		// Sticker Publish
		"Sticker_Frame_Title"			"ステッカー公開"
		"BaseVTF"						"ベース VPF"
		"ExponentVTF"					"指数 VTF [オプション]"
		"NormalMapVTF"					"法線マップ VTF"
		"HologramMaskVTF"				"ホログラムマスク VTF"
		"HologramSpectrumVTF"			"ホログラムスペクトラム VTF"
		"BaseSource"					"ベースソース画像"
		"ExponentSource"				"指数ソース画像 [オプション]"
		"NormalMapSource"				"法線マップソース画像"
		"HologramMaskSource"			"ホログラムマスクソース画像"
		"HologramSpectrumSource"		"ホログラムスペクトラムソース画像"

		// Music kit
		"Musickit_Frame_Title"			"ミュージックキット公開"
		"Zipfile"						"Zip ファイル"
		
		// Tournament Item Submit
		"UI_File_Filter_SupportedImageFormats"	"画像ファイル (*.png;*.jpg;*.jpeg)"

		"CSGO_Cfg_Items"					"アイテム"
		"CSGO_Cfg_Items_Description"		"下のボタンを押すと、ワークショップに提出するアイテムを作成するためのツールを起動します。ツールではアイテムの作成と編集、ゲーム内でのプレビュー、そして Counter-Strike 2 ワークショップへの提出が可能です。"
		"CSGO_Cfg_Edit_Items"				"ワークショップアイテムツールを起動"
		"CSGO_Cfg_Maps"						"マップ"
		"CSGO_Cfg_CreateAddonFileFailed"	"\nコンテンツアドオンファイル '%1' を作成できませんでした。\n\n%2"
		
		"GameUI_CDKey"			"CD キー"
		"GameUI_EnterCDKey"		"CD キーを入力してください。\nCD キーはCD ケースに印刷されています。"
		"GameUI_OK"			"OK"
		"GameUI_Quit"			"ゲームの終了"

		"GameUI_QuitConfirmationTitle"  "ゲーム終了"
		"GameUI_QuitConfirmationText"   "ゲームを終了しますか？"
		"GameUI_ChangeGame"		"ゲーム変更"
		"GameUI_NoOtherGamesAvailable"  "他にプレイ可能なゲームが見つかりません。"

		"GameUI_DownloadFilter_Title"		"ゲームサーバーから\nカスタムコンテンツをダウンロードする場合"
		"GameUI_DownloadFilter_ALL"		"サーバーからのカスタムファイルをすべて許可する"
		"GameUI_DownloadFilter_NoSounds"	"カスタムサウンドはダウンロードしない"
		"GameUI_DownloadFilter_None"		"カスタムファイルはダウンロードしない"

		"LoadingProgress_SpawningServer"	"ローカルゲームサーバーを起動中..."
		"LoadingProgress_Changelevel"	"マップを変更中..."
		"LoadingProgress_LoadMap"		"ワールドをロード中..."
		"LoadingProgress_PrecacheWorld"		"ワールドを初期化中..."
		"LoadingProgress_LoadResources"		"リソースをロード中..."
		"LoadingProgress_SignonLocal"		"リソースを初期化中..."
		"LoadingProgress_SignonDataLocal"	"ゲームデータを初期化中..."
		"LoadingProgress_CompilingShaders"	"シェーダーをコンパイル中 (%s1 / %s2)..."

		"LoadingProgress_BeginConnect"		"サーバーとの接続を確立中..."
		"LoadingProgress_Connecting"		"サーバーに接続中..."
		"LoadingProgress_ProcessServerInfo"	"サーバー情報を検索中..."
		"LoadingProgress_SendClientInfo"	"クライアント情報を送信中..."
		"LoadingProgress_SignonData"		"ゲームデータを検索中..."
		
		"LoadingProgress_CSFunLoading0"		"ヘッドショット位置を調整中..."
		"LoadingProgress_CSFunLoading1"		"弾倉をリロード中..."
		"LoadingProgress_CSFunLoading2"		"グレネードを準備中..."
		"LoadingProgress_CSFunLoading3"		"火炎瓶を充填中..."
		"LoadingProgress_CSFunLoading4"		"弾薬をストック中..."
		"LoadingProgress_CSFunLoading5"		"銃弾を回収中..."
		"LoadingProgress_CSFunLoading6"		"アーマーを清掃中..."
		"LoadingProgress_CSFunLoading7"		"ヘルメットを補修中..."
		"LoadingProgress_CSFunLoading8"		"交戦準備中..."
		"LoadingProgress_CSFunLoading9"		"スモーク位置を検討中..."
		"LoadingProgress_CSFunLoading10"	"反動を抑制中..."
		"LoadingProgress_CSFunLoading11"	"ギアを装備中..."
		"LoadingProgress_CSFunLoading12"	"スプレー射撃中..."
		"LoadingProgress_CSFunLoading13"	"射線を計算中..."
		"LoadingProgress_CSFunLoading14"	"ポジションを確保中..."
		"LoadingProgress_CSFunLoading15"	"グレネードをカウント中..."
		"LoadingProgress_CSFunLoading16"	"クラッチシーンをイメトレ中..."
		"LoadingProgress_CSFunLoading17"	"フリックショットを分析中..."
		"LoadingProgress_CSFunLoading18"	"爆弾設置地点をマーキング中..."
		"LoadingProgress_CSFunLoading19"	"スナイパースコープを調整中..."
		"LoadingProgress_CSFunLoading20"	"ストッピングを実践中..."
		"LoadingProgress_CSFunLoading21"	"バニーホップを練習中..."
		"LoadingProgress_CSFunLoading22"	"慎重な行動を心がけ中..."
		"LoadingProgress_CSFunLoading23"	"ラン・アンド・ガンでヒャッハー中..."
		"LoadingProgress_CSFunLoading24"	"敵を待ち構え中..."
		"LoadingProgress_CSFunLoading25"	"作戦をコール中..."
		"LoadingProgress_CSFunLoading26"	"ニワトリを育成中..."
		"LoadingProgress_CSFunLoading27"	"B ラッシュ中..."
		"LoadingProgress_CSFunLoading28"	"朝飯を調理中..."
		"LoadingProgress_CSFunLoading29"	"ハイキングの支度中..."
		"LoadingProgress_CSFunLoading30"	"目立つ場所に設置中..."
		"LoadingProgress_CSFunLoading31"	"StatTrakカウントを荒稼ぎ中..."
		"LoadingProgress_CSFunLoading32"	"コールアウトを暗記中..."
		"LoadingProgress_CSFunLoading33"	"ミッドをピーク中..."
		"LoadingProgress_CSFunLoading34"	"薬莢を回収中..."
		"LoadingProgress_CSFunLoading35"	"フラッシュと同時に突入中..."
		"LoadingProgress_CSFunLoading36"	"人質を拘引中..."
		"LoadingProgress_CSFunLoading37"	"カウンターをストライク中..."
		"LoadingProgress_CSFunLoading38"	"照準を調整中..."
		"LoadingProgress_CSFunLoading39"	"武器をチェック中..."
		"LoadingProgress_CSFunLoading40"	"承認中..."
		"LoadingProgress_CSFunLoading41"	"味方のためにドロップ中..."
		"LoadingProgress_CSFunLoading42"	"フレンドづくりに邁進中..."
		"LoadingProgress_CSFunLoading43"	"グラフィティを消去中..."
		"LoadingProgress_CSFunLoading44"	"軋むドアを閉鎖中..."
		"LoadingProgress_CSFunLoading45"	"窓を入れ替え中..."
		"LoadingProgress_CSFunLoading46"	"購入ゾーンを画定中..."
		"LoadingProgress_CSFunLoading47"	"サプレッサーを取り付け中..."
		"LoadingProgress_CSFunLoading48"	"残弾数 1 で生存中..."
		"LoadingProgress_CSFunLoading49"	"Major のハイライトを視聴中..."

		"loadingscreen_title_de_ancient"		"Ancient"
		"loadingscreen_title_de_ancient_1"		"爆弾設置地点 A"
		"loadingscreen_title_de_ancient_2"		"爆弾設置地点 B"
		"loadingscreen_title_de_ancient_3"		"ミッド"
