"lang"
{
"Language" "schinese"
		"GameUI_ServerNoLobby"								"服务器没有托管游戏大厅。"
		"Valve_Reject_Background_Map"						"服务器正在运行背景图。"
		"Valve_Reject_Single_Player"						"服务器正在运行单人游戏。"
		"Valve_Reject_Hidden_Game"							"服务器正在运行隐藏游戏。"
		"GameUI_ServerRejectLANRestrict"					"服务器仅限局域网游戏。"
		"GameUI_ServerRejectBadPassword"					"密码错误被服务器拒绝。"
		"GameUI_ServerRejectServerFull"						"服务器已满。"
		"GameUI_ServerRejectInvalidReservation"				"服务器预留无效。"
		"GameUI_ServerRejectFailedChannel"					"网络信道不良被服务器拒绝。"
		"Valve_Reject_Connect_From_Lobby"					"服务器需要客户端从游戏大厅连接。"
		"Valve_Reject_Reserved_For_Lobby"					"服务器已预留给游戏大厅。"
		"GameUI_ServerReject_InvalidKeyLength"				"无效游戏序列号被服务器拒绝。"
		"GameUI_ServerRejectOldProtocol"					"您的客户端已过期。"
		"GameUI_ServerRejectNewProtocol"					"服务器已过期。"
		"GameUI_ServerRejectInvalidConnection"				"无效连接被服务器拒绝。"
		"GameUI_ServerRejectInvalidCertLen"					"无效的客户端证书被服务器拒绝。"
		"GameUI_ServerRejectInvalidSteamCertLen"			"无效的 Steam 证书被服务器拒绝。"
		"GameUI_ServerRejectSteam"							"Steam 拒绝了您与服务器的连接。"
		"GameUI_ServerAuthDisabled"							"服务器认证已禁用。"
		"GameUI_ServerCDKeyAuthInvalid"						"游戏序列号验证被服务器拒绝。"
		"GameUI_ServerRejectBanned"							"您的客户端不允许加入此服务器。"

		"GameUI_Disconnect_ExitingEngine"					"关闭游戏。"
		"GameUI_Disconnect_LoopShutdown"					"循环关闭。"
		"GameUI_Disconnect_LoopDeactivate"					"循环已失效。"
		"GameUI_Disconnect_Host_EndGame"					"游戏由主机结束。"
		"GameUI_Disconnect_LoopLevelLoadActivate"			"循环等级加载已生效。"
		"GameUI_Disconnect_CreateServerFailed"				"创建服务器失败。"
		"GameUI_Disconnect_Request_HSIdle"					"主机空闲中。"
		"GameUI_Disconnect_Request_HLTVRelay"				"主机是中继站。"
		"GameUI_ClientConsistencyFail"						"客户端一致性检查失败。"
		"GameUI_ClientUnableToCRCMap"						"客户端地图验证失败。"
		"GameUI_ClientNoMap"								"您的客户端上缺少所需的地图。"
		"GameUI_ClientDifferentMap"							"您的地图版本与服务器不同。"
		"GameUI_ServerRequireSteams"						"客户端和服务器必须连接到 Steam。"
		"GameUI_Disconnect_SteamDeny_Misc"					"服务器连接被 Steam 拒绝。"
		"GameUI_Disconnect_SteamDeny_BadAntiCheat"			"服务器连接被 VAC 拒绝。"

		"GameUI_Disconnect_BadClientDeltaTick"				"客户端增量标记故障"
		"GameUI_Disconnect_NoMoreSplits"					"没有更多的扩散槽位"
		"GameUI_Disconnect_LeavingSplit"					"扩散槽位已断开"
		"GameUI_Disconnect_BadRelayPassword"				"中继密码错误"
		"GameUI_Disconnect_BadServerPassword"				"服务器密码错误"
		"GameUI_Disconnect_BadSpectatorPassword"			"观察者密码错误"
		"GameUI_Disconnect_ConnectionFailure"				"连接失败"
		"GameUI_Disconnect_NoPeerGroupHandlers"				"缺少连接对等组"
		"GameUI_Disconnect_BanAdded"						"已加入封禁名单"
		"GameUI_Disconnect_KickBanAdded"					"踢出并封禁"
		"GameUI_Disconnect_HLTVRestricted"					"SourceTV 服务器仅限本地观察者（C类）"
		"GameUI_Disconnect_HLTVUnavailable"					"没有可用的 SourceTV 中继站"
		"GameUI_Disconnect_HLTVStop"						"SourceTV 停止"
		"GameUI_Disconnect_ReliableOverflow"				"可靠的缓冲溢出错误"
		"GameUI_Disconnect_ReplayIncompatible"				"不兼容回放。"
		"GameUI_Disconnect_ServerIncompatible"				"服务器版本不兼容。"
		"GameUI_Disconnect_ServerInfoOverflow"				"信息数据溢出"
		"GameUI_Disconnect_ServerShutdown"					"从游戏服务器断开。游戏服务器正在关机。"
		"GameUI_Disconnect_SnapshotOverflow"				"可靠的快照溢出错误"
		"GameUI_Disconnect_SnapshotError"					"发送快照时出错"
		"GameUI_Disconnect_SteamDropped"					"Steam 认证失败。您必须连接到 Steam 才能初始化到游戏服务器。"
		"GameUI_Disconnect_SteamIDBanned"					"STEAM 用户 ID 被封禁"
		"GameUI_Disconnect_SteamIDInUse"					"STEAM 用户 ID 已在此服务器上使用"
		"GameUI_Disconnect_SteamTicket"						"来自 STEAM 用户 ID 的工单无效"
		"GameUI_Disconnect_SteamLogon"						"没有 Steam 登录"
		"GameUI_Disconnect_SteamInUse"						"此 Steam 帐户正在另一个位置使用"
		"GameUI_Disconnect_SteamOwnership"					"这个 Steam 帐户并未拥有该游戏。\n请用正确的 Steam 帐户登录。"
		"GameUI_Disconnect_SteamVAC"						"VAC 已被安全服务器封禁"
		"GameUI_Disconnect_SteamTimeOut"					"Valve 反作弊挑战已超时。 请确保您不会使用任何可能干扰 VAC 的程序，并确认 Steam 已正确安装。"
		"GameUI_Disconnect_StringTableMessage"				"写入字符串表更新消息出错"

		"Workshop_Preview_ShowStatTrak"		"显示 StatTrak™"
		"Workshop_Preview_ShowNameTag"		"显示名称标签"
		"Workshop_Preview_Dialog_Title"		"创意工坊创意台"
		"Workshop_Preview_Workbench"		"创意台"
		"Workshop_Preview_Hold"				"按住"
		"Workshop_Preview_GreenScreen"		"绿屏"
		"Workshop_Preview_SideView"			"侧视图"
		"Workshop_Preview_Inspect"			"检视"
		"Workshop_Preview_Variant"			"变量"
		"Workshop_Preview_Discard"			"放弃"
		"Workshop_Preview_Warning"			"警告！"
		"Workshop_Preview_Unsaved"			"您有未保存的更改！"
		"Workshop_Preview_Roll"				"滚转："
		"Workshop_Preview_RangeParams"		"随机范围参数："
		"Workshop_Preview_CurrentXOffset"	"当前水平位移："
		"Workshop_Preview_CurrentYOffset"	"当前垂直位移："
		"Workshop_Preview_CurrentRotation"	"当前旋转角度："
		"Workshop_Preview_X_Offset"			"水平位移"
		"Workshop_Preview_Y_Offset"			"垂直位移"
		"Workshop_Preview_Rotation"			"旋转"
		"Workshop_Preview_Wear"				"磨损程度"
		"Workshop_Preview_CurrentWear"		"当前磨损程度："
		"Workshop_Preview_Submit"			"提交"
		"Workshop_Preview_UVChart"			"UV 图"
		"Workshop_Preview_Pattern"			"图案"
		"Workshop_Preview_Guide"			"指南"
		"Workshop_Preview_Resources"		"资源"
		"Workshop_Preview_FAQ"				"常见问题"
		
		"Workshop_Preview_Import"									"导入 TGA 格式文件"
		"Workshop_Preview_Import_Success_Title"						"导入成功"
		"Workshop_Preview_Import_Success"							"在源文件目录下创建了 VTF 格式文件。"
		"Workshop_Preview_Import_Error_Title"						"导入失败"
		"Workshop_Preview_Import_Error_Memory"						"无法为文件转换分配足够的内存。图像文件可能已损坏。"
		"Workshop_Preview_Import_Error_Reading_Image"				"读取源图像出错。图像文件可能已损坏或格式不正确"
		"Workshop_Preview_Import_Error_Image_File_Corrupt"			"图像文件可能已损坏。"
		"Workshop_Preview_Import_Error_TGA_Format_Not_Supported"	"该文件的 TGA 格式不被支持。支持的 TGA 格式是 24 位 RGB 和 32 位 RGBA。"
		"Workshop_Preview_Import_Error_Writing_Temp_Output"			"创建临时文件出错。"
		"Workshop_Preview_Import_Error_Unexpected"					"遇到了一个意外的错误。"

		// Published File Browser Dialog
		"Browse_Published_Files"		"浏览已发布的文件"
		"Published_Files"				"已发布的文件："
		"Button_Add"					"添加"
		"Button_Delete"					"删除"
		"Button_Edit_nodots"			"编辑"
		"Button_Refresh"				"刷新"
		"Button_Weapon_Finish"			"武器皮肤"
		"Button_Sticker"				"印花"
		"Button_Spray"					"涂鸦"
		"Button_Map"					"地图"
		"Button_Model"					"模型"
		"Button_Musickit"				"音乐盒"
		"Button_All"					"所有"


		// Publish File Dialog
		"Frame_Untitled"				" "
		"Button_Edit"					"编辑…"
		"Button_Remove"					"移除"
		"Label_Name"					"名称"
		"Label_Directory"				"目录"
		"ShowFAQ"						"更多信息…"
		"Note" 							"注释"
		"Button_Search"					"浏览…"
		"Warning"						"警告"
		"OK"							"确定"
		"Cancel_Button"					"取消"
		"Publish_Button"				"发布"
		"Update_Button"					"更新"
		"Preview_Image"					"预览图片："
		"Title_Heading"					"标题："
		"Description_Heading"			"描述："
		"Workshop_Agreement"			"我已阅读创意工坊常见问题，并接受《Steam 创意工坊投稿协议》的有关条款"
		"Workshop_Contest"				"把该作品加入至“CS:GO 10周年”大赛中"
		"Copyrighted_Art"				"我已知晓所有的创意工坊提交作品及其相关的艺术作品必须由本人及本人的合作投稿者原创的规定。\n若不遵守这项规定，我将失去所有的销售收入，且将面临在创意工坊和/或 Steam 中被封禁的可能。\n在框内输入“I Understand”，然后点击“确定”按钮继续。"
		"View_Agreement"				"查看协议"
		"Workshop_FAQ"					"反恐精英 创意工坊常见问题"
		"Update_Desc"					"本次更新改动："

		// Map
		"Map_Frame_Title"				"地图发布"

		// Model
		"Model_Frame_Title"				"模型发布"
		"MDLFile"						"MDL 文件"
		"ModelSource"					"模型来源文件"
		"Button_Weapon"					"武器"
		"Button_Prop"					"道具"
		"Button_Other"					"其它"

		// Weapon Publish
		"Frame_Title"					"武器皮肤发布"
		"Workbench_Files"				"创意台（.txt）文件："
		"Image_Files"					"来源图片（.tga）文件："
		"VTF_Files"						"Valve 材质格式（.vtf）文件："
		"NormalVTF_Files"				"Valve 材质格式（.vtf）普通："
		"NormalImage_Files"				"源普通（.tga）文件："

		// Sticker Publish
		"Sticker_Frame_Title"			"印花发布"
		"BaseVTF"						"基础 VTF"
		"ExponentVTF"					"指数 VTF [可选]"
		"NormalMapVTF"					"普通地图 VTF"
		"HologramMaskVTF"				"全息遮罩 VTF"
		"HologramSpectrumVTF"			"全息色谱 VTF"
		"BaseSource"					"基础来源图片"
		"ExponentSource"				"指数来源图片 [可选]"
		"NormalMapSource"				"普通地图来源图片"
		"HologramMaskSource"			"全息遮罩来源图片"
		"HologramSpectrumSource"		"全息色谱来源图片"

		// Music kit
		"Musickit_Frame_Title"			"发布音乐盒"
		"Zipfile"						"Zip 文件"

		"CSGO_Cfg_Items"					"物品"
		"CSGO_Cfg_Items_Description"		"点击下方按钮启动工具，可在打造创意工坊物品后进行提交。从此，你就可以创造并编辑物品，在游戏中对其预览，并将其提交至 反恐精英 创意工坊。"
		"CSGO_Cfg_Edit_Items"				"启动创意工坊物品工具"
		"CSGO_Cfg_Maps"						"地图"
		"CSGO_Cfg_CreateAddonFileFailed"	"\n无法创建内容附加文件 '%1'。\n\n%2"
		
		"GameUI_CDKey"			"游戏序列号"
		"GameUI_EnterCDKey"		"请输入您的游戏序列号，您可以在\n游戏光盘包装盒上面找到该序列号。"
		"GameUI_OK"			"确定"
		"GameUI_Quit"			"退出游戏"

		"GameUI_QuitConfirmationTitle"  "退出游戏"
		"GameUI_QuitConfirmationText"   "是否要立即停止游戏？"
		"GameUI_ChangeGame"		"更改游戏"
		"GameUI_NoOtherGamesAvailable"  "当前没有别的游戏可加入。"

		"GameUI_DownloadFilter_Title"		"当游戏服务器尝试下载\n自定义内容至您的电脑时"
		"GameUI_DownloadFilter_ALL"		"允许所有来自服务器的自定义文件"
		"GameUI_DownloadFilter_NoSounds"	"不要下载自定义音效"
		"GameUI_DownloadFilter_None"		"不要下载任何自定义文件"

		"LoadingProgress_SpawningServer"	"正在启动本地游戏服务器..."
		"LoadingProgress_Changelevel"	"正在更换地图…"
		"LoadingProgress_LoadMap"		"正在载入游戏世界..."
		"LoadingProgress_PrecacheWorld"		"正在初始化游戏世界..."
		"LoadingProgress_LoadResources"		"正在载入资源..."
		"LoadingProgress_SignonLocal"		"正在初始化资源..."
		"LoadingProgress_SignonDataLocal"	"正在初始化游戏资料..."
		"LoadingProgress_CompilingShaders"	"着色器编译中……"

		"LoadingProgress_BeginConnect"		"正在建立到服务器的连接..."
		"LoadingProgress_Connecting"		"正在连接至服务器..."
		"LoadingProgress_ProcessServerInfo"	"正在检索服务器信息..."
		"LoadingProgress_SendClientInfo"	"正在发送客户端信息..."
		"LoadingProgress_SignonData"		"正在检索游戏数据..."
		
		"LoadingProgress_CSFunLoading0"		"精准打击调整中……"
		"LoadingProgress_CSFunLoading1"		"装填弹药中……"
		"LoadingProgress_CSFunLoading2"		"投掷物准备中……"
		"LoadingProgress_CSFunLoading3"		"燃烧瓶准备中……"
		"LoadingProgress_CSFunLoading4"		"弹药储备中……"
		"LoadingProgress_CSFunLoading5"		"子弹收集中……"
		"LoadingProgress_CSFunLoading6"		"护甲除尘中……"
		"LoadingProgress_CSFunLoading7"		"头盔修理中……"
		"LoadingProgress_CSFunLoading8"		"闭锁上膛中……"
		"LoadingProgress_CSFunLoading9"		"烟雾弹安排中……"
		"LoadingProgress_CSFunLoading10"	"后坐力补偿中……"
		"LoadingProgress_CSFunLoading11"	"武器装备整备中……"
		"LoadingProgress_CSFunLoading12"	"扫射转移中……"
		"LoadingProgress_CSFunLoading13"	"视线预测中……"
		"LoadingProgress_CSFunLoading14"	"位置保护中……"
		"LoadingProgress_CSFunLoading15"	"首杀计数中……"
		"LoadingProgress_CSFunLoading16"	"正在准备进入残局……"
		"LoadingProgress_CSFunLoading17"	"快速拉枪分析中……"
		"LoadingProgress_CSFunLoading18"	"炸弹安放区标记中……"
		"LoadingProgress_CSFunLoading19"	"狙击镜校准中……"
		"LoadingProgress_CSFunLoading20"	"急停中……"
		"LoadingProgress_CSFunLoading21"	"兔子跳练习中……"
		"LoadingProgress_CSFunLoading22"	"蹲点阴人中……"
		"LoadingProgress_CSFunLoading23"	"跑动射击执行中……"
		"LoadingProgress_CSFunLoading24"	"正保持一个角度……"
		"LoadingProgress_CSFunLoading25"	"正在调用策略……"
		"LoadingProgress_CSFunLoading26"	"正在孵化小鸡……"
		"LoadingProgress_CSFunLoading27"	"正在冲向B点……"
		"LoadingProgress_CSFunLoading28"	"正在挤柠檬……"
		"LoadingProgress_CSFunLoading29"	"郊游中……"
		"LoadingProgress_CSFunLoading30"	"正在埋小道包……"
		"LoadingProgress_CSFunLoading31"	"StatTraks增加中……"
		"LoadingProgress_CSFunLoading32"	"报点记忆中……"
		"LoadingProgress_CSFunLoading33"	"正在中路对枪……"
		"LoadingProgress_CSFunLoading34"	"正在捡弹壳……"
		"LoadingProgress_CSFunLoading35"	"正在用闪光弹……"
		"LoadingProgress_CSFunLoading36"	"正在劫持人质……"
		"LoadingProgress_CSFunLoading37"	"正在打击CT……"
		"LoadingProgress_CSFunLoading38"	"正在调整准星……"
		"LoadingProgress_CSFunLoading39"	"正在检视武器……"
		"LoadingProgress_CSFunLoading40"	"正在接受……"
		"LoadingProgress_CSFunLoading41"	"正在丢枪给队友……"
		"LoadingProgress_CSFunLoading42"	"正在交朋友……"
		"LoadingProgress_CSFunLoading43"	"正在擦除涂鸦……"
		"LoadingProgress_CSFunLoading44"	"正在关上吱吱作响的门……"
		"LoadingProgress_CSFunLoading45"	"正在换窗户……"
		"LoadingProgress_CSFunLoading46"	"正在划分购买区域……"
		"LoadingProgress_CSFunLoading47"	"正在安装消音器……"
		"LoadingProgress_CSFunLoading48"	"还剩一颗子弹……"
		"LoadingProgress_CSFunLoading49"	"正在观看锦标赛精彩片段……"

		"loadingscreen_title_de_ancient"		"远古遗迹"
		"loadingscreen_title_de_ancient_1"		"炸弹安放区 A"
		"loadingscreen_title_de_ancient_2"		"炸弹安放区 B"
		"loadingscreen_title_de_ancient_3"		"中路"
		"loadingscreen_title_de_ancient_4"		"甜甜圈"
		
		"loadingscreen_title_de_anubis"			"阿努比斯"
		"loadingscreen_title_de_anubis_1"		"水道"
		"loadingscreen_title_de_anubis_2"		"炸弹安放区 A"
		"loadingscreen_title_de_anubis_3"		"炸弹安放区 B"
		"loadingscreen_title_de_anubis_4"		"中路"
		"loadingscreen_title_de_anubis_5"		"窗户"

		"loadingscreen_title_de_dust2"			"炙热沙城 II"
		"loadingscreen_title_de_dust2_1"		"中路"
		"loadingscreen_title_de_dust2_2"		"炸弹安放区 A"
		"loadingscreen_title_de_dust2_3"		"炸弹安放区 B"	

		"loadingscreen_title_de_inferno"		"炼狱小镇"
		"loadingscreen_title_de_inferno_1"		"炸弹安放区 A"
		"loadingscreen_title_de_inferno_2"		"炸弹安放区 B"
		"loadingscreen_title_de_inferno_3"		"香蕉道"
		"loadingscreen_title_de_inferno_4"		"教堂"

		"loadingscreen_title_de_mirage"			"荒漠迷城"
		"loadingscreen_title_de_mirage_1"		"炸弹安放区 A"
		"loadingscreen_title_de_mirage_2"		"炸弹安放区 B"
		"loadingscreen_title_de_mirage_3"		"狙击点"
		"loadingscreen_title_de_mirage_4"		"宫殿"
		
		"loadingscreen_title_de_nuke"			"核子危机"
		"loadingscreen_title_de_nuke_1"			"炸弹安放区 A"
		"loadingscreen_title_de_nuke_2"			"炸弹安放区 B"
		"loadingscreen_title_de_nuke_3"			"斜坡"
		"loadingscreen_title_de_nuke_4"			"车库"

		"loadingscreen_title_de_overpass"		"死亡游乐园"
		"loadingscreen_title_de_overpass_1"		"炸弹安放区 A"
		"loadingscreen_title_de_overpass_2"		"炸弹安放区 B"
		"loadingscreen_title_de_overpass_3"		"连接通道"
		"loadingscreen_title_de_overpass_4"		"气球"
		"loadingscreen_title_de_overpass_5"		"公园下层"

		"loadingscreen_title_de_vertigo"		"殒命大厦"
		"loadingscreen_title_de_vertigo_1"		"炸弹安放区 A"
		"loadingscreen_title_de_vertigo_2"		"炸弹安放区 B"
		"loadingscreen_title_de_vertigo_3"		"中路"
		"loadingscreen_title_de_vertigo_4"		"T起始点"		
		
		"loadingscreen_title_cs_office"			"办公室"
		"loadingscreen_title_cs_office_1"		"CT 起始点"
		"loadingscreen_title_cs_office_2"		"后院"
		"loadingscreen_title_cs_office_3"		"T 起始点"
		"loadingscreen_title_cs_office_4"		"厨房"

		"loadingscreen_title_cs_italy"			"意大利小镇"
		"loadingscreen_title_cs_italy_0"		"左巷"
		"loadingscreen_title_cs_italy_1"		"长廊"
		"loadingscreen_title_cs_italy_2"		"楼上"
		"loadingscreen_title_cs_italy_3"		"市场"		

		"GameUI_Settings_ShowLocation"		"显示位置"
		"GameUI_Settings_ShowLocationAndEquipment"		"显示位置和装备"

		"GameUI_ReportBug"		"报告游戏错误"
		"GameUI_Bug_Successful"		"错误报告提交成功！"
		"GameUI_Bug_Submitting"		"正在提交错误报告..."
		"GameUI_Bug_TakeScreenshot"	"截图"
		"GameUI_Bug_AttachSavedGame"	"添加游戏存档"
		"GameUI_Bug_ClearForm"		"清空表单"
		"GameUI_Bug_Title"		"标题："
		"GameUI_Bug_Description"	"描述："
		"GameUI_Bug_Position"		"位置："
		"GameUI_Bug_Map"		"地图："
		"GameUI_Bug_Orientation"	"方向："
		"GameUI_Bug_ReportType"		"报告类型："
		"GameUI_Bug_EmailAddress"	"电子邮件地址："
		"GameUI_Bug_PrivacyPolicy"	"Valve 的隐私政策"
		"GameUI_Bug_Optional"		"（可选）"
		"GameUI_Bug_AccountName"	"帐户名称："
		"GameUI_Bug_EngineBuild"	"SOURCE 引擎版本："
		"GameUI_Bug_Submit"		"提交"
