"lang"
{
"Language" "korean"
		"GameUI_Disconnect_LocalProblem_NetworkConfig"	"인터넷 연결을 확인해 주세요. CDN으로부터 네트워크 구성을 내려받을 수 없습니다."
		"GameUI_Disconnect_LocalProblem_Other"	"연결이 끊어졌습니다. 인터넷 연결에 문제가 있습니다."

		"GameUI_Disconnect_RemoteProblem_Timeout"			"게임이 원격 호스트로부터 통신을 수신받지 못했습니다."
		"GameUI_Disconnect_RemoteProblem_TimeoutConnecting"	"연결을 몇 번 시도했으나 서버가 응답하지 않았습니다."
		"GameUI_Disconnect_RemoteProblem_Other"				"원격 호스트와 통신하는 도중 문제가 발생했습니다."
		"GameUI_Disconnect_RemoteProblem_BadCrypt"			"원격 호스트에서 옳지 않은 인증서,  암호화 키, 또는 서명을 제시했습니다."
		"GameUI_Disconnect_RemoteProblem_BadCert"			"원격 호스트의 인증서가 인증하기에 충분하지 않습니다."
		"GameUI_Disconnect_Disconnected"					"원격 호스트가 연결을 종료했습니다."
		"GameUI_Disconnect_Unusual"							"연결이 끊어졌습니다. 특이 상황이 발생했습니다. 콘솔에 자세한 내용이 표시됩니다."
		"GameUI_Disconnect_InternalError"					"내부 오류로 연결이 끊어졌습니다. 콘솔에 더 자세한 내용이 표시됩니다."

		"GameUI_ServerRejectBadChallenge"					"챌린지 패킷이 잘못되어 서버에 연결되지 않았습니다."
		"GameUI_ServerNoLobby"								"서버가 게임 대기실을 호스트하고 있지 않습니다."
		"Valve_Reject_Background_Map"						"서버가 배경 맵을 실행 중입니다."
		"Valve_Reject_Single_Player"						"서버가 싱글 플레이어 게임을 실행 중입니다."
		"Valve_Reject_Hidden_Game"							"서버가 숨겨진 게임을 실행 중입니다."
		"GameUI_ServerRejectLANRestrict"					"서버는 LAN 게임으로만 제한됩니다."
		"GameUI_ServerRejectBadPassword"					"비밀번호가 잘못되어 서버에 연결되지 않았습니다."
		"GameUI_ServerRejectServerFull"						"서버가 꽉 찼습니다."
		"GameUI_ServerRejectInvalidReservation"				"서버 예약이 유효하지 않습니다."
		"GameUI_ServerRejectFailedChannel"					"네트워크 채널이 잘못되어 서버에 연결되지 않았습니다."
		"Valve_Reject_Connect_From_Lobby"					"서버를 이용하려면 클라이언트가 게임 대기실에서 연결해야 합니다."
		"Valve_Reject_Reserved_For_Lobby"					"서버가 게임 대기실을 위해 예약되었습니다."
		"GameUI_ServerReject_InvalidKeyLength"				"키가 유효하지 않아 서버에 연결되지 않았습니다."
		"GameUI_ServerRejectOldProtocol"					"클라이언트가 최신 상태가 아닙니다."
		"GameUI_ServerRejectNewProtocol"					"서버가 최신 상태가 아닙니다."
		"GameUI_ServerRejectInvalidConnection"				"연결이 유효하지 않아 서버에 연결되지 않았습니다."
		"GameUI_ServerRejectInvalidCertLen"					"클라이언트 인증서가 유효하지 않아 서버에 연결되지 않았습니다."
		"GameUI_ServerRejectInvalidSteamCertLen"			"Steam 인증서가 유효하지 않아 서버에 연결되지 않았습니다."
		"GameUI_ServerRejectSteam"							"Steam에서 서버로 연결하지 못했습니다."
		"GameUI_ServerAuthDisabled"							"서버 인증이 비활성화되었습니다."
		"GameUI_ServerCDKeyAuthInvalid"						"CD 키 인증 문제로 서버에 연결되지 않았습니다."
		"GameUI_ServerRejectBanned"							"해당 클라이언트는 이 서버에 연결할 수 없습니다."

		"GameUI_Disconnect_ExitingEngine"					"개임을 종료하는 중입니다."
		"GameUI_Disconnect_LoopShutdown"					"루프를 종료했습니다."
		"GameUI_Disconnect_LoopDeactivate"					"루프를 비활성화했습니다."
		"GameUI_Disconnect_Host_EndGame"					"호스트가 게임을 종료했습니다."
		"GameUI_Disconnect_LoopLevelLoadActivate"			"루프 레벨 불러오기가 활성화되었습니다."
		"GameUI_Disconnect_CreateServerFailed"				"서버를 생성하지 못했습니다."
		"GameUI_Disconnect_Request_HSIdle"					"호스트가 유휴 상태입니다."
		"GameUI_Disconnect_Request_HLTVRelay"				"호스트가 릴레이입니다."
		"GameUI_ClientConsistencyFail"						"클라이언트 일관성 검사를 하지 못했습니다."
		"GameUI_ClientUnableToCRCMap"						"클라이언트 맵을 확인하지 못했습니다."
		"GameUI_ClientNoMap"								"필요한 맵이 클라이언트에 없습니다."
		"GameUI_ClientDifferentMap"							"맵 버전이 서버의 맵 버전과 다릅니다."
		"GameUI_ServerRequireSteams"						"클라이언트와 서버가 반드시 Steam에 연결된 상태여야 합니다."
		"GameUI_Disconnect_SteamDeny_Misc"					"Steam에서 서버 연결을 거부했습니다."
		"GameUI_Disconnect_SteamDeny_BadAntiCheat"			"VAC에서 서버 연결을 거부했습니다."

		"GameUI_Disconnect_BadClientDeltaTick"				"잘못된 클라이언트 델타 틱"
		"GameUI_Disconnect_NoMoreSplits"					"사용 가능한 분할 슬롯 없음"
		"GameUI_Disconnect_LeavingSplit"					"분할 슬롯 연결 끊김"
		"GameUI_Disconnect_BadRelayPassword"				"잘못된 릴레이 비밀번호"
		"GameUI_Disconnect_BadServerPassword"				"잘못된 서버 비밀번호"
		"GameUI_Disconnect_BadSpectatorPassword"			"잘못된 관전자 비밀번호"
		"GameUI_Disconnect_ConnectionFailure"				"연결 실패"
		"GameUI_Disconnect_NoPeerGroupHandlers"				"연결 피어 그룹 누락"
		"GameUI_Disconnect_BanAdded"						"차단 목록에 추가됨"
		"GameUI_Disconnect_KickBanAdded"					"추방 및 차단됨"
		"GameUI_Disconnect_HLTVRestricted"					"SourceTV 서버는 로컬 관전자(클래스 C)로 제한됩니다."
		"GameUI_Disconnect_HLTVUnavailable"					"사용 가능한 SourceTV 릴레이 없음"
		"GameUI_Disconnect_HLTVStop"						"SourceTV 중지"
		"GameUI_Disconnect_ReliableOverflow"				"안정적인 버퍼 초과 오류"
		"GameUI_Disconnect_ReplayIncompatible"				"리플레이가 호환되지 않습니다."
		"GameUI_Disconnect_ServerIncompatible"				"서버 버전이 호환되지 않습니다."
		"GameUI_Disconnect_ServerInfoOverflow"				"정보 데이터 초과"
		"GameUI_Disconnect_ServerShutdown"					"게임 서버에서 연결이 끊겼습니다. 게임 서버를 종료하는 중입니다."
		"GameUI_Disconnect_SnapshotOverflow"				"안정적인 스냅샷 초과 오류"
		"GameUI_Disconnect_SnapshotError"					"스냅샷 전송 오류"
		"GameUI_Disconnect_SteamDropped"					"Steam 인증을 하지 못했습니다. 처음으로 게임 서버에 연결하려면 반드시 Steam에 연결된 상태여야 합니다."
		"GameUI_Disconnect_SteamIDBanned"					"차단된 STEAM 사용자 ID"
		"GameUI_Disconnect_SteamIDInUse"					"이미 해당 서버에서 사용 중인 STEAM 사용자 ID"
		"GameUI_Disconnect_SteamTicket"						"유효하지 않은 STEAM 사용자 ID 티켓"
		"GameUI_Disconnect_SteamLogon"						"Steam 로그인 정보 없음"
		"GameUI_Disconnect_SteamInUse"						"해당 Steam 계정이 다른 위치에서 사용되고 있음"
		"GameUI_Disconnect_SteamOwnership"					"해당 Steam 계정은 이 게임을 소유하고 있지 않습니다.\n올바른 Steam 계정으로 로그인해 주세요."
		"GameUI_Disconnect_SteamVAC"						"보호 서버에서 VAC 차단됨"
		"GameUI_Disconnect_SteamTimeOut"					"Valve Anti-Cheat 챌린지 시간이 초과되었습니다. VAC를 방해할 수도 있는 프로그램을 사용 중인 것은 아닌지 그리고 Steam이 제대로 설치되어 있는지 확인하세요."
		"GameUI_Disconnect_StringTableMessage"				"문자열 테이블 업데이트 메시지 작성 오류"

		"Workshop_Preview_ShowStatTrak"		"StatTrak™ 표시"
		"Workshop_Preview_ShowNameTag"		"이름표 표시"
		"Workshop_Preview_Dialog_Title"		"창작마당 작업대"
		"Workshop_Preview_Workbench"		"작업대"
		"Workshop_Preview_Hold"				"고정"
		"Workshop_Preview_GreenScreen"		"그린 스크린"
		"Workshop_Preview_SideView"			"측면 보기"
		"Workshop_Preview_Inspect"			"관찰"
		"Workshop_Preview_Variant"			"변경 가능"
		"Workshop_Preview_Discard"			"버리기"
		"Workshop_Preview_Warning"			"경고!"
		"Workshop_Preview_Unsaved"			"저장하지 않은 변경 사항이 있습니다!"
		"Workshop_Preview_Roll"				"활용도:"
		"Workshop_Preview_RangeParams"		"무작위 범위 수치:"
		"Workshop_Preview_CurrentXOffset"	"현재 가로 위치:"
		"Workshop_Preview_CurrentYOffset"	"현재 세로 위치:"
		"Workshop_Preview_CurrentRotation"	"현재 로테이션:"
		"Workshop_Preview_X_Offset"			"가로 위치"
		"Workshop_Preview_Y_Offset"			"세로 위치"
		"Workshop_Preview_Rotation"			"회전"
		"Workshop_Preview_Wear"				"형태"
		"Workshop_Preview_CurrentWear"		"현재 착용 중:"
		"Workshop_Preview_Submit"			"수락"
		"Workshop_Preview_UVChart"			"UV 차트"
		"Workshop_Preview_Pattern"			"패턴"
		"Workshop_Preview_Guide"			"가이드"
		"Workshop_Preview_Resources"		"자원"
		"Workshop_Preview_FAQ"				"FAQ"
		
		"Workshop_Preview_Import"									"TGA 파일 불러오기"
		"Workshop_Preview_Import_Success_Title"						"불러오기 성공"
		"Workshop_Preview_Import_Success"							"소스 파일 디렉터리에 VTF 파일이 생성되었습니다."
		"Workshop_Preview_Import_Error_Title"						"불러오기 실패"
		"Workshop_Preview_Import_Error_Memory"						"변환을 위한 충분한 메모리를 할당하지 못했습니다. 이미지 파일이 손상되었을 수 있습니다."
		"Workshop_Preview_Import_Error_Reading_Image"				"소스 이미지를 읽는 데 실패했습니다. 이미지 파일이 손상되었거나 잘못된 형식일 수 있습니다."
		"Workshop_Preview_Import_Error_Image_File_Corrupt"			"이미지 파일이 손상되었습니다."
		"Workshop_Preview_Import_Error_TGA_Format_Not_Supported"	"이 파일의 TGA 형식은 지원되지 않습니다. 지원되는 TGA 형식은 24비트 RGB와 32비트 RGBA입니다."
		"Workshop_Preview_Import_Error_Writing_Temp_Output"			"임시 파일을 생성하는 데 오류가 발생했습니다."
		"Workshop_Preview_Import_Error_Unexpected"					"예상치 못한 오류가 발생했습니다."

		// Published File Browser Dialog
		"Browse_Published_Files"		"공용 파일 탐색"
		"Published_Files"				"공용 파일:"
		"Button_Add"					"추가"
		"Button_Delete"					"삭제"
		"Button_Edit_nodots"			"편집"
		"Button_Refresh"				"새로고침"
		"Button_Weapon_Finish"			"무기 도색"
		"Button_Sticker"				"스티커"
		"Button_Spray"					"그래피티"
		"Button_Map"					"맵"
		"Button_Model"					"모델"
		"Button_Musickit"				"음악 키트"
		"Button_All"					"전체"


		// Publish File Dialog
		"Frame_Untitled"				" "
		"Button_Edit"					"편집..."
		"Button_Remove"					"제거"
		"Label_Name"					"이름"
		"Label_Directory"				"디렉토리"
		"ShowFAQ"						"자세히..."
		"Note" 							"참고 사항"
		"Button_Search"					"찾아보기..."
		"Warning"						"경고"
		"OK"							"확인"
		"Cancel_Button"					"취소"
		"Publish_Button"				"게시"
		"Update_Button"					"업데이트"
		"Preview_Image"					"이미지 미리보기:"
		"Title_Heading"					"제목:"
		"Description_Heading"			"설명:"
		"Workshop_Agreement"			"창작마당의 FAQ를 읽었고 Steam 창작마당 배포 동의서의 조항에 동의합니다"
		"Workshop_Contest"				"이 항목을 CS:GO 10주년 기념 창작마당 콘테스트에 출품하세요"
		"Copyrighted_Art"				"창작마당의 제출품과 이와 관련된 아트워크는 나와 협력자가 독창적으로 만들어야 함을 알고 있습니다.\n그렇지 않을 경우 제출품은 삭제되며, 판매액은 몰수되고 창작마당은 물론 Steam까지 접속이 금지될 수 있습니다.\n빈칸 안에 'I Understand' 를 입력하시고, 확인 버튼을 눌러 계속 진행하세요."
		"View_Agreement"				"동의서 보기"
		"Workshop_FAQ"					"Counter-Strike 창작마당 관련 자주 묻는 질문"
		"Update_Desc"					"업데이트 변경 사항:"

		// Map
		"Map_Frame_Title"				"맵 게시"

		// Model
		"Model_Frame_Title"				"모델 게시"
		"MDLFile"						"MDL 파일"
		"ModelSource"					"Source 모델 파일"
		"Button_Weapon"					"무기"
		"Button_Prop"					"프롭"
		"Button_Other"					"기타"

		// Weapon Publish
		"Frame_Title"					"제작 완료된 무기 게시"
		"Workbench_Files"				"작업대 (.txt) 파일:"
		"Image_Files"					"Source 이미지 (.tga) 파일:"
		"VTF_Files"						"Valve 텍스쳐 형식 (.vtf) 파일:"
		"NormalVTF_Files"				"Valve 텍스처 형식(.vtf) 일반:"
		"NormalImage_Files"				"소스 일반(.tga) 파일:"

		// Sticker Publish
		"Sticker_Frame_Title"			"스티커 게시"
		"BaseVTF"						"기본 VTF"
		"ExponentVTF"					"대표 VTF [선택 사항]"
		"NormalMapVTF"					"기본 맵 VTF"
		"HologramMaskVTF"				"홀로그램 가면 VTF"
		"HologramSpectrumVTF"			"홀로그램 스펙트럼 VTF"
		"BaseSource"					"기본 소스 이미지"
		"ExponentSource"				"대표 Source 영상 [선택 사항]"
		"NormalMapSource"				"기본 Source 맵 이미지"
		"HologramMaskSource"			"홀로그램 가면 소스 이미지"
		"HologramSpectrumSource"		"홀로그램 스펙트럼 소스 이미지"

		// Music kit
		"Musickit_Frame_Title"			"음악 키트 발행"
		"Zipfile"						"Zip 파일"

		"CSGO_Cfg_Items"					"아이템"
		"CSGO_Cfg_Items_Description"		"아래 버튼을 눌러 창작마당에 제출할 아이템을 생성하는 도구를 실행하세요. 아이템을 생성 및 편집하고, 게임 내에서 미리 보고, Counter-Strike 2 창작마당에 제출할 수 있습니다."
		"CSGO_Cfg_Edit_Items"				"창작마당 아이템 도구 실행"
		"CSGO_Cfg_Maps"						"맵"
		"CSGO_Cfg_CreateAddonFileFailed"	"\n'%1' 콘텐츠 애드온 파일을 생성하지 못했습니다.\n\n%2"
		
		"GameUI_CDKey"			"CD 키"
		"GameUI_EnterCDKey"		"CD 케이스에 인쇄된\nCD 키를 입력하세요."
		"GameUI_OK"			"확인"
		"GameUI_Quit"			"나가기"

		"GameUI_QuitConfirmationTitle"  "게임 나가기"
		"GameUI_QuitConfirmationText"   "플레이를 멈추시겠습니까?"
		"GameUI_ChangeGame"		"게임 변경"
		"GameUI_NoOtherGamesAvailable"  "플레이할 수 있는 게임이 없습니다."

		"GameUI_DownloadFilter_Title"		"게임 서버가 컴퓨터에\n사용자 지정 콘텐츠를 다운로드할 때"
		"GameUI_DownloadFilter_ALL"		"서버의 모든 사용자 지정 파일 허용"
		"GameUI_DownloadFilter_NoSounds"	"사용자 지정 소리는 다운로드하지 않습니다."
		"GameUI_DownloadFilter_None"		"사용자 지정 파일은 다운로드하지 않습니다."

		"LoadingProgress_SpawningServer"	"로컬 게임 서버 시작 중..."
		"LoadingProgress_Changelevel"	"맵 변경 중..."
		"LoadingProgress_LoadMap"		"세계 불러오는 중..."
		"LoadingProgress_PrecacheWorld"		"세계 초기화 중..."
		"LoadingProgress_LoadResources"		"자원 불러오는 중..."
		"LoadingProgress_SignonLocal"		"자원 초기화 중..."
		"LoadingProgress_SignonDataLocal"	"게임 자료 초기화 중..."
		"LoadingProgress_CompilingShaders"	"셰이더 컴파일 중..."

		"LoadingProgress_BeginConnect"		"서버 연결 확인 중..."
		"LoadingProgress_Connecting"		"서버 연결 중..."
		"LoadingProgress_ProcessServerInfo"	"서버 정보 가져오는 중..."
		"LoadingProgress_SendClientInfo"	"클라이언트 정보 전송 중..."
		"LoadingProgress_SignonData"		"게임 자료 가져오는 중..."
		
		"LoadingProgress_CSFunLoading0"		"헤드샷 준비 중..."
		"LoadingProgress_CSFunLoading1"		"탄창 재장전 중..."
		"LoadingProgress_CSFunLoading2"		"수류탄 핀 확인 중..."
		"LoadingProgress_CSFunLoading3"		"화염병 준비 중..."
		"LoadingProgress_CSFunLoading4"		"탄약 채우는 중..."
		"LoadingProgress_CSFunLoading5"		"총알 모으는 중..."
		"LoadingProgress_CSFunLoading6"		"방탄복 먼지 터는 중..."
		"LoadingProgress_CSFunLoading7"		"방탄모 수리 중..."
		"LoadingProgress_CSFunLoading8"		"전투 준비 중..."
		"LoadingProgress_CSFunLoading9"		"연막탄 준비 중..."
		"LoadingProgress_CSFunLoading10"	"총기 반동 조정 중..."
		"LoadingProgress_CSFunLoading11"	"로드아웃 장착 중..."
		"LoadingProgress_CSFunLoading12"	"스프레이 운반 중..."
		"LoadingProgress_CSFunLoading13"	"시야 확보 중..."
		"LoadingProgress_CSFunLoading14"	"위치 확보 중..."
		"LoadingProgress_CSFunLoading15"	"진입용 파편 수류탄 세는 중..."
		"LoadingProgress_CSFunLoading16"	"클러치 준비 중..."
		"LoadingProgress_CSFunLoading18"	"폭파 지점 표시 중..."
		"LoadingProgress_CSFunLoading19"	"저격소총 조준경 조정 중..."
		"LoadingProgress_CSFunLoading20"	"옆걸음 연습 중..."
		"LoadingProgress_CSFunLoading21"	"버니합 연습 중..."
		"LoadingProgress_CSFunLoading26"	"닭 풀어 놓는 중..."
		"LoadingProgress_CSFunLoading31"	"StatTraks 점수 올리는 중 ..."
		"LoadingProgress_CSFunLoading32"	"작전 명령어 암기 중..."
		"LoadingProgress_CSFunLoading34"	"탄피 줍는 중..."
		"LoadingProgress_CSFunLoading36"	"인질 위치 결정 중..."
		"LoadingProgress_CSFunLoading39"	"무기 관찰 중..."
		"loadingscreen_title_de_ancient"		"고대"
		"loadingscreen_title_de_ancient_1"		"폭파 지점 A"
		"loadingscreen_title_de_ancient_2"		"폭파 지점 B"
		"loadingscreen_title_de_ancient_3"		"중부"
		"loadingscreen_title_de_ancient_4"		"도넛"
		
		"loadingscreen_title_de_anubis"			"아누비스"
		"loadingscreen_title_de_anubis_1"		"물"
		"loadingscreen_title_de_anubis_2"		"폭파 지점 A"
		"loadingscreen_title_de_anubis_3"		"폭파 지점 B"
		"loadingscreen_title_de_anubis_4"		"중부"
		"loadingscreen_title_de_anubis_5"		"창문"

		"loadingscreen_title_de_dust2"			"더스트 II"
		"loadingscreen_title_de_dust2_1"		"중부"
		"loadingscreen_title_de_dust2_2"		"폭파 지점 A"
		"loadingscreen_title_de_dust2_3"		"폭파 지점 B"	

		"loadingscreen_title_de_inferno"		"인페르노"
		"loadingscreen_title_de_inferno_1"		"폭파 지점 A"
		"loadingscreen_title_de_inferno_2"		"폭파 지점 B"
		"loadingscreen_title_de_inferno_3"		"바나나"
		"loadingscreen_title_de_inferno_4"		"교회"

		"loadingscreen_title_de_mirage"			"신기루"
		"loadingscreen_title_de_mirage_1"		"폭파 지점 A"
		"loadingscreen_title_de_mirage_2"		"폭파 지점 B"
		"loadingscreen_title_de_mirage_3"		"저격수 은신처"
		"loadingscreen_title_de_mirage_4"		"궁전"
		
		"loadingscreen_title_de_nuke"			"핵 시설"
		"loadingscreen_title_de_nuke_1"			"폭파 지점 A"
		"loadingscreen_title_de_nuke_2"			"폭파 지점 B"
		"loadingscreen_title_de_nuke_3"			"램프"
		"loadingscreen_title_de_nuke_4"			"차고"

		"loadingscreen_title_de_overpass"		"고가도로"
		"loadingscreen_title_de_overpass_1"		"폭파 지점 A"
		"loadingscreen_title_de_overpass_2"		"폭파 지점 B"
		"loadingscreen_title_de_overpass_3"		"연결 통로"
		"loadingscreen_title_de_overpass_4"		"파티"
		"loadingscreen_title_de_vertigo"		"고층 건물"
